text,timestamp,likes,sentiment,Unnamed: 4
"sandro marcos, eldest son of presidential candidate bongbong marcos, thanks his boss and mentor, house majority leader and lakascmd president martin romualdez, for preparing him for the challenging job of congressman. lakascmd sandromarcos bbm2022 uniteam2022",2022-03-25 12:43:52,213,positive,
"presidential bet vp leni robredo gives supporters assurance shed be looking out for the welfare of indigenous peoples if she wins. this comes after some supporters opposed her position in favor of new clark city, which would affect aetas. phvote",2022-03-25 6:14:42,714,neutral,
"laban, kababaihan! sa isang lipunang patuloy na pinaghaharian ng patriyarkal na kultura, tumindig tayo at magkaisa para buwagin ito. ipakita natin ang angking lakas at kakayahan ng kababaihang pilipino! angatangbabae letlenilead breakthebias lenirobredo2022 pinuno",2022-03-25 11:26:54,817,neutral,
ilang beses bang sasabihin na hirap sa pera ang kampanya ni vp leni? ultimo pambili nga ng ribbon at pambala ng gun tacker inaabonohan namin. yung pronouncement ni ping sobrang nakakainsulto sa mga volunteers na tinitiis yung pagod at gutom para makapag house to house!,2022-03-25 7:48:53,2336,neutral,
the council of laity of the roman catholic archdiocese of manila and over 400 former pal employees have expressed support for lenikiko tandem. pdi,2022-03-25 22:11:02,430,neutral,
"icymi former interior secretary mar roxas exhorted his province mates in capiz to rally behind vice president leni robredo, reiterating that she possessed the qualities of a leader that the country needs for the next six years. voteph",2022-03-25 21:03:12,279,positive,
"sabi ng iba proleni daw ang us supported media agencies tulad ng rappler, pcij at vera files. paano naman ang prodayunyor at chinabacked na mga dyaryo? mas marami yun at puro propaganda pa",2022-03-25 20:25:47,368,neutral,
"pag si madumb ang namuno sa ating bansa, ganito ang kanyang magiging build build build infrastructure project. may track record na yang hanay nila. payag kayo?",2022-03-25 6:50:49,454,neutral,
tigilan niyo nga 'yang praise bam tweets. nakakahiya sa komunidad na nanlilimos ng collaterals para sa kampanya. nakakahiya sa mga t'boli na pinagtravel ng 2 12 hours para sa programa ni vp leni na wala manlang alok ng panggas at pagkain. nakakahiya sa volunteers na binastos.,2022-03-25 4:20:03,1293,neutral,
"i am following presidential candidate and vp leni robredo as she joins the usapang halalan 2022 the cbcp presidential forum, now being aired this afternoon. phvote",2022-03-25 10:04:00,532,neutral,
"leni robredo can be relied upon in times of disaster and crises. nasaanangpresidente will not a concern because, as she has shown over and over again, she is willing and able to come to peoples aid, and provide solutions as numerous covid frontliners can attest to",2022-03-25 1:31:12,4751,neutral,
leni robredo has a longstanding commitment to public service that predates her political career. she can never be accused of being pakitang tao because as the sumilao farmers attest to she has been doing the same good work at a time when nobody was looking.,2022-03-25 1:31:12,5296,neutral,
team leni robredo walang iwanan sa tropa. there is only one vice presidential candidate that we know the filipino truly deserves and will continue whatrobredo has started that is no other than senator francis kiko pangilinan.,2022-03-25 8:56:30,384,positive,
"being a single dad to a teenage daughter who is voting for bbm, i showed her bbm's brilliant ""daycare solution"" to help solo parents. my daughter just shifted her allegiance to leni. ang sabi ko kasi, pag nanalo si bbm, sa daycare siya humingi ng allowance niya camanavaispink",2022-03-25 23:45:26,1772,positive,
leni robredo can represent our country with the pride and dignity that befits the president of our republic. she can be as comfortable in the global stage and she has been in the debate stage. and we can count on her to fight for our sovereignty as commanderinchief.,2022-03-25 1:31:13,4451,positive,
"former senator bongbong marcos and his son sandro, along with their team eat in an eatery in laoag city on the first day of local campaigns and i think ive seen this film before, and i didnt like the ending.",2022-03-25 11:10:34,243,negative,
"leni robredo, unlike many of our outoftouch, ultraprivileged politicians, knows what its like to live as an ordinary filipino. beyond taking public transport and living a simple life, she has walked the extra mile to listen to marginalized communities all over the country.",2022-03-25 1:31:13,4607,neutral,
"ibang klase yung explosion of creativity at husay ng mga pilipino simula nung nagdeklara na tatakbo bilang pangulo si leni robredo. ang tindi pala ng talento ng mga pilipino, when brought to bear. it is been a long time since we felt this proud. ipanalo na natin 'to.",2022-03-25 2:47:22,2054,positive,
"pilipinas, tara na! ipanalo natin ang gobyernong tapat, para angat buhay lahat! handog ng husayattibay tiktokers for leni directed by mikko baldoza music by trina belamide and kikx salazar full video dapatsileni gobyernongtapatangatbuhaylahat",2022-03-25 4:55:07,4152,neutral,
"gobyernong tapat, angat buhay lahat mv is out! watch it here gobyernongtapatangatbuhaylahat lenikikoalltheway dapatsileni dsl rpc tlr",2022-03-25 4:47:53,225,neutral,
hindi pa nasubukan sa pilipinas ang nationwide communitybased poverty alleviation. ang angat buhay ni vp leni ay blueprint na para diyan. kaya excited ako. halimbawa pipiliin ang mga mahihirap na mga barangay at gagawa ng mga antipoverty program na angkop sa kanila. magisip.,2022-03-25 4:15:34,551,neutral,
"marcoleta roque, piñol, villar, teodoro, gadon, panelo padilla. wag po natin kalimutan mga kababayan!",2022-03-25 23:12:12,194,neutral,
"i am from laguna too. pero with the way ramil has falunted his love for bbm and swoh, may pa adopted daughter of laguna eme pa, i think it is time to vote him out. i think laguna can benefit from a new governor. sobrang nakakasuka ang pagiging loyal ni ramil sa unithieves.",2022-03-25 8:36:51,379,neutral,
di pwede ang bobo babagsak ang pilipinas,2022-03-25 6:14:30,545,neutral,
this picture shows us who is being punished by the heavens. the aquino family seems to be stricken with karma. while the marcos family is blessed by the heaven. bongbong marcos soon to be president imee marcos senator sandro marcos soon to be a legislator etc. ctto,2022-03-25 18:05:15,223,neutral,
"roxas let us support her, raise her up, choose her, and give our full support to leni robredo. phvote",2022-03-25 8:29:35,723,positive,
"in the end talaga, kahit anong sabihin ni vp leni, may mapapansin at mapapansin ang mga tibak. kelangan kasi kahulma ng teorya nila ang mga sinasabi ni vp para maniwala sila. kasi sa sobrang taas ng tingin sa sarili, kala nila lagi sila ang tama. dalisay. ganyan.",2022-03-25 13:25:47,438,neutral,
"sources 1. 2. 3. 4. 5. sorry i take this point back, this was a 2017 article pala 6. 7.",2022-03-25 9:09:47,439,neutral,
"tara na at makirock amp rosas sa sabado, march 26 sa notre dame of greater manila open field isang bagsakan na 'to, caloocan, malabon, navotas, at valenzuela. shabayyshabayy naa! dapatsileni! husayattibay camanavaispink",2022-03-25 5:48:39,301,neutral,
what i learned today me asked an ilocano friend about marcos her answer mahal namin sila at marami silang nagawa dito. maganda ang buhay namin. proleni that is not a factual source. ayq na lang magtalk.,2022-03-25 0:53:43,820,negative,
"finally, as the campaign is showing, leni robredo is bringing out the best from filipinos from walks of life. unlike other candidates who spread disinformation and hate, she is inspiring people to volunteer, unite, hope, and believe in our countrys future.",2022-03-25 1:31:13,5252,positive,
"o ayan, sino yung gagi na nagsabi na silently ay nangangampanya si mar roxas para kay alamano? fyi, nagsalita na si mar!! he is definitely for vp leni!!",2022-03-25 14:48:53,2736,positive,
"it is all a funding game. political funds keep on flowing to the lenikiko camp even from unexpected sources. despite bbm's lead in surveys, contributors are wary of his camp's capacity amp capability to bring the elections to its rightful conclusion. its campaign is too timid.",2022-03-25 4:16:09,183,negative,
"3. kaninang umaga, sabi niya sa akin kay leni na ko! ganahan man ko ana iyang bana tunguna ambot nganong na bbm man ko! grabe yung saya ko!! may isa na namang kamaganak na nagbago ng isip dahil nagkaroon ng chance na makilala niya sino si leni!",2022-03-25 4:03:20,2971,neutral,
"the place was packed with blengblongs maybe around 15 pips in the area, when suddenly someone mentioned naku bbm kami dito, wala naman nagawa si leni but kuya interjected with compassion and a brave heart. kuya maraming nagawa si leni! tignan mo mga covid responses nyan.",2022-03-25 3:23:09,653,neutral,
actress angel locsin has called out a netizen who insinuated that shes supporting vice president leni robredo so that the franchise of the broadcast network abscbn would be renewed if she wins the national elections in may 2022.,2022-03-25 12:49:27,634,neutral,
mga kakamppop! we are now releasing ppop stans for leni signageposter designs upon request. kindly communicate with us for the details. angat ppop with leni and kiko ha! go up! ppop4leni ppopispink pinkpopcon,2022-03-25 7:29:36,237,neutral,
"bangag si bbm. nagbiro yata si bbm ng sabihin niya kanina sa laoag city na ""babalik sa ilocano ang pambansang wika."" hindi kailanman naging wikang pambansa ang ilocano. hindi marunong magsalita ng wikang ilocano si bbm. magaral muna siya ng ilocano bago magsalita ng kung anoano",2022-03-25 16:15:04,255,neutral,
"leni robredo is not lutang. she is grounded. she knows what the people needs better than the rest of the candidates because the difference is that shes done something about it already while other candidates could only claim, alam ko nararamdaman niyo. vast difference.",2022-03-25 23:50:23,257,neutral,
"2 vid na ang napanood ko kung saan sumasagot ng tanong galing sa manonood si blengbong. jusko, di ko akalaing ganyang kaobobs yung mama. nakakatakot isiping maari siyang maging pangulo ng pilipinas!",2022-03-25 12:19:27,578,neutral,
do not get me wrong. commendable na nakikinig si vp leni sa kritisismo at sumasagot mismo. isa ito sa maraming dahilan kung bakit siya ang nararapat na manalo. pero hindi lang kasi ako nasasapatan sa sagot na ipagpapatuloy ang proyekto na nagpalayas sa mga ips. sana magbago.,2022-03-25 8:12:54,418,neutral,
"another thing i love most people that gave money are not asking for liquidation. hell, sa konti ng ambag ko di ko na yan hahanapin. pero yung volunteers mismo kusang nagsara ng donations kasi sapat na. that is the leni brand of accountability and leaving enough for others",2022-03-25 14:00:07,280,positive,
