text,timestamp,like_count,vaderSentiment,naiveBayesSentiment,svmSentiment,logisticRegressionSentiment
God Bless you sir Apo Manong BONGBONG MARCOS D NATION BUILDER PHILIPPINES 🇵🇭 wil be great again🙏❤️,2021-12-09 00:00:00,,pos,pos,pos,neut
You are the MAN ❤ God bless ...,2021-12-09 00:00:00,,pos,pos,pos,pos
"Proud of you BBM, you're very smart and brilliant,, you have a good plan to the people❤️😍",2021-12-09 00:00:00,,pos,neut,pos,pos
"We are so proud of our next President 🎉🎊🥰❤️ Ingat Po kayo palagi❤️ God bless🥰
BBM - SARA 🥰🇵🇭",2021-12-09 00:00:00,,pos,pos,pos,pos
"Well done, BBM! Congratulations
!",2021-12-09 00:00:00,,pos,neut,neut,neut
"I see trees of green, red roses too
I see them bloom for me and you
And I think to myself what a wonderful world.❤💚",2021-12-09 00:00:00,,pos,neut,neut,neut
"CONGRATULATIONS
PO SEN. BONGBONG MARCOS YOU DID A VERY WELL JOB! ✌️👊💚❤️",2021-12-09 00:00:00,,pos,neg,neut,neut
"I've seen the interview, well answered
Walang personalan. Good job BBM. ✌",2021-12-09 00:00:00,,pos,neut,neut,neut
"God bless you bbm,im so proud of you",2021-12-09 00:00:00,,pos,pos,pos,pos
Congrats to our soon to be President of the Philippines! More power and Godbless sir!✌️❤️,2021-12-09 00:00:00,,pos,neut,neut,neut
"Congratulations
BBM I'M proud of you as always.Good job!",2021-12-09 00:00:00,,pos,pos,pos,pos
Proud of you BBM 👏 👏👏Your father must be proud of you!! You learned from the best president!!!! May God Bless you and your family❣,2021-12-09 00:00:00,,pos,pos,pos,pos
"GOD BLESS PHILIPPINES
BBM SOLID",2021-12-09 00:00:00,,pos,neut,pos,neut
"So proud of you sir , our president ❤️💚
God bless BBMSARA",2021-12-09 00:00:00,,pos,pos,pos,pos
"Proud of, supporting BBM SARA tandem, God bless, MNAP",2021-12-09 00:00:00,,pos,pos,pos,pos
"Very nice answer He answered correctly, he will be the one to follow in his father's footsteps, direct answer with confidence BBM is our next President. Congrats.",2021-12-09 00:00:00,,pos,neg,neut,neut
Please Don't for To Prayer The Lord God Guides you Amen.,2021-12-09 00:00:00,,pos,neut,neut,neut
Solid BBM at inday Sara I'm very proud of you sir BBM god bless,2021-12-09 00:00:00,,pos,neut,pos,neut
Galing mo pops!! ❤️💚 Proud BBM supporter you nailed it! ✌🏻✌🏻✌🏻,2021-12-09 00:00:00,,pos,neut,neg,neut
Job well done my president godbless u always and your family,2021-12-09 00:00:00,,pos,neut,neut,neut
Love Hurt oei naay video,2021-12-09 00:00:00,,pos,pos,neg,neut
"Brilliant man Soon our President
Congratulations",2021-12-09 00:00:00,,pos,neut,neut,neut
"Congratulations
sir..",2021-12-09 00:00:00,,pos,neut,neut,neut
"Im impressed, so proud of you sir.
✌👏👏👏",2021-12-09 00:00:00,,pos,pos,pos,pos
"Congratulations
! #BBM2022ToMakePh
ilippinesGreatA
gain",2021-12-09 00:00:00,,pos,neut,neut,neut
Congrats po BBM ❤️❤️❤️✌️,2021-12-09 00:00:00,,neg,neut,neut,neut
It went very well. It went beyond all my expectations.,2021-12-09 00:00:00,,pos,neut,neut,neut
"congratulations
sir..❤✌",2021-12-09 00:00:00,,pos,neut,neut,neut
The best ka BBM ❤️,2021-12-09 00:00:00,,pos,neut,neut,neut
"Congratulations
!❤️✌🏻My friends are asking where you get your nice shirts.😊",2021-12-09 00:00:00,,pos,neg,neut,neut
My President in PH 💚❤️ - Engineer supporter from AU,2021-12-09 00:00:00,,pos,neut,neut,neut
"You did more than a job well done Sir!!! Congratulations
to you and others who attended and to the SMNI people who pulled off a high standard debate!",2021-12-09 00:00:00,,pos,neut,neut,neut
"Congratulations
sir",2021-12-09 00:00:00,,pos,neut,neut,neut
Congrats #BBM2022,2021-12-09 00:00:00,,pos,neut,neut,neut
"We Proud of you Sir.BBM
GOD ALWAYS GUIDE YOU ALL THE TIME😇💖ALWAYS TAKE CARE SIR.
GOD BLESS YOU✌✌✌✌✌💖💖💖💖",2021-12-09 00:00:00,,pos,pos,pos,pos
God bless sir BBM ❣️❣️❣️,2021-12-09 00:00:00,,pos,neut,pos,neut
God bless you po always BBM&SARA,2021-12-09 00:00:00,,pos,neut,neg,neut
Gud job President BBM we are so proud of you for being so brave...,2021-12-09 00:00:00,,pos,neut,pos,neut
"Congratulations
BBM!!! You absolutely nailed all the questions thrown to you and you just proved to us that your the Best person to be the chief executive of our country. Totoong nagmamahal at nagmamalasakit sa kapwa ko pilipino. Mabuhay ka Sir BBM ❤💚❤💚",2021-12-09 00:00:00,,pos,neut,neut,neut
"Well done po our future president #BBMFORPRESIDENT
2022",2021-12-09 00:00:00,,neg,neut,neut,neut
Proud of you Mr. BBM for my pres.😘,2021-12-09 00:00:00,,pos,neut,pos,neut
CONGRATS PO SIR BBM I'M SO PROUD O F YOU PO💗💗💗 GODBLESS PO😇😇❤️❤️❤️,2021-12-09 00:00:00,,pos,pos,neut,neut
"Congratulations
!BBM proud of you!",2021-12-09 00:00:00,,pos,neut,pos,neut
"We are so proud of you, our President Bongbong Marcos ! God bless you and the Uniteam, God bless our country! ❤💚✌👊🇵🇭🇵🇭🇵🇭",2021-12-09 00:00:00,,pos,pos,pos,pos
I'm so proud of you tay... You're the best po!✊ keep safe always my president and godbless you... Love lots po!👼♥💚✌👊,2021-12-09 00:00:00,,pos,pos,pos,pos
Our brilliant and humble future President..We love you our President..OFW in HK support and sir..,2021-12-09 00:00:00,,pos,pos,neut,neut
"BBM brilliant.Salut
e to you next Pres..God bless and keep safe always. Ano nakalagay illegal detention kidnapping",2021-12-09 00:00:00,,neg,pos,pos,neut
my president ingt k po lgi God bless po mahal k nmin✌✌✌❤❤❤,2021-12-09 00:00:00,,neg,pos,pos,neut
"CONGRATULATIONS
MY NEXT PRESIDENT BBM ❤WE ARE SO PROUD OF YOU! ❤🙏💚✌🇵🇭❤💚✌❤💚🇵🇭❤💚✌🇵🇭❤💚",2021-12-09 00:00:00,,pos,neut,pos,pos
"congratulations
po",2021-12-09 00:00:00,,pos,pos,neut,neut
Congrats our Future president.. May God bless you!,2021-12-09 00:00:00,,pos,pos,pos,pos
"CONGRATULATIONS
, POPS!!❤️",2021-12-09 00:00:00,,pos,neut,neut,neut
"The bright man love you BBM, GOD BLESS!✌️✌️👊👊♥️",2021-12-09 00:00:00,,pos,pos,pos,pos
"God bless the Philippines! God bless our brand new set 2022 would be elected National/Local Officials! BBM-SARA Tandem, MABUHAY PO KAYO!",2021-12-09 00:00:00,,pos,pos,pos,neut
Great job BBM ! You rocked the floor last night . You’re so witty delivered confidently and eloquently. You’re the one our next President 2022. ❤️🇵🇭✌️,2021-12-09 00:00:00,,pos,pos,neut,neut
"Lucy Catapang This is amazing and I believe you will never want to miss this, last week I saw a post on this page and I commented and I was directed on how to make more with the little I have and today I am testifying the good work of this great platform, don't be left out be part of the unusual benefits that may not come again after this period.
👇👇👇👇👇👇👇👇👇👇👇
https://
www.facebook.com
/
tanko.musah.5891",2021-12-09 00:00:00,,pos,pos,pos,neut
"Lucy Catapang Bobong Marcos , pa feeling special.. sa bagay mayaman ehh at feeling maangat sa iba.. aroganti ang bugokk.. kala nya talaga ang lakas na niya.. kapal ng mukha na isipin mananalo na siya na hindi nya pag tatrabaho-an ang panalo.. sa bagay , sanay hindi mag trabaho kasi mayaman ang pamilya sa pangungurakot noon. yan bah gusto nyung tao? Palamunin ,batogan ,at tamad?

Mga bugok at palamunin lang na filipino ang boboto sa basurang na yan",2021-12-09 00:00:00,,pos,neg,neut,neut
"Jezz Aquino A gentle answer deflects anger but harsh words make temper flare.
The tongue of the wise makes knowledge appealing but a mouth of a fool belches out of foolishness.
Gentle words are a tree of a life ; a deceitful tongue crushes the spirit.
Control your temper for ANGER label you a FOOL.
A peaceful hearts leads to a healthy body; Jealousy is like a cancer in the bones.
PEACE be with you…God is ❤️",2021-12-09 00:00:00,,neg,pos,neut,neut
We are proud of you BBM gogo po tayo lahat,2021-12-09 00:00:00,,neg,pos,neut,neut
"Kahit saan po magpunta ang mga marcos suportado ko yan congrats BBM,SMNI at OKADA ang ganda ng debate #BBMSARAGADON",2021-12-09 00:00:00,,neg,neg,neut,neut
We are truly love you President Bbm. God bless,2021-12-09 00:00:00,,pos,pos,pos,pos
"Congratulations
po BBM❤️Bravo👏👏👏",2021-12-09 00:00:00,,pos,neut,neut,neut
"Thats Our President To Be 2022...Diffucul
t Question DIffcult Answer To Our Beloved Newly President BBM.... Salute To U BBM...God Bless U N Family ..As Well To Our Nation .Who Will Vote U .w/ Integrity As Tru Filipinos.... God Bless U More ...❤️💚❤️💚❤️💚❤️💚❤️💚❤️💚✌️✌️✌️✌️",2021-12-09 00:00:00,,pos,pos,pos,neut
"Congratulations
Bbm you deserve to be our next President of the Philippine Republic....Mab
uhay po God bless you",2021-12-09 00:00:00,,pos,pos,pos,pos
"Congratulations
BBM🎊✌️❤️",2021-12-09 00:00:00,,pos,neut,neut,neut
"I miss this kind of platform and discussions. Its a test of both intellect and character. Thank you Sir BBM even if you are zero influence because you hold no office but still your character of loving our country radiates to the majority who hunger for a lider whose patriotism is insurmountable.
Thank you SMNI for helping us validate the character of each candidate wanting to lead us.",2021-12-09 00:00:00,,pos,neut,neut,neut
Sana po when you become the President tutukan nyo yun AGE DISCRIMINATION pati yun sa Senior Citizens. I watched you Sir. You’re great!,2021-12-09 00:00:00,,pos,pos,neut,neut
"Congratulations
sir.our next President♥️😘",2021-12-09 00:00:00,,pos,neut,neut,neut
"You are the best Sir, you nailed it, Mabuhay BBM our next president",2021-12-09 00:00:00,,pos,neut,neut,neut
"Edith Dumale Natividad LITRATO BAGO ANG MAKABAGBAG DAMDAMING TAGPO SA AMORANTO! MUNTIK NG MASIRA ANG GATE OMG BAKIT KAYA?

https://
youtube.com/
watch?v=6UDglDMU
zN4&feature=sha
re",2021-12-09 00:00:00,,neut,neg,neut,neut
"congrats sir 🎉
you nailed it !",2021-12-09 00:00:00,,pos,neut,neut,neut
Join the association ng mga bobo...vote for bobo pres. to make our country a bobo republic. Look what ninoy cory ramos noynoy : they make a great chunk of bobo population blinded by crooked books pare madre oligarchic trad. media with dashed of red nationwide extortion n protective business. Vote nanay lugaw to continue our path in becoming the great bobo nation of the world. What a great nation we gonna be!!! What a great national ideal. Vote nanay lugaw the mother inventor of delicious pink lugao...to make you a better bobo citizen. Just my view and observation take it or leave it,2021-12-09 00:00:00,,pos,pos,neut,neut
Very proud of you sir BBm❤️ God bless 🙏🙏,2021-12-09 00:00:00,,pos,pos,pos,pos
God bless you. Goodluck.,2021-12-09 00:00:00,,pos,pos,pos,pos
"you deserve to be the good leader in our society sir!

good job, keep it up!❤️",2021-12-09 00:00:00,,pos,pos,pos,pos
Congratulation aspirant #BBM2022 🔝✌❤we loveu!!!,2021-12-09 00:00:00,,pos,pos,neut,neut
"WELL DONE SIR BBM .I WATCHED THE DEBATES ORGANIZED BY SMNI AND IN ALL ASPECTS,IN.DIFF
ERENT ISSUES LIKE EDUCATION,FOREI
GN.POLICY SIR BBM GAVE AN.OUTSTANDING ANSWERS !AMONG THE 4 ASPIRANTS,HE WILL CONTINUE TO SUPPORT THE NTF ELCAC WHICH CAN HELP THE RETURNEES (NPAS WHO WANTS TO START NEW LIFE).SIR BBM IS VERY MUCH QUALIFIED AND WELL PREPARED TO UNITE THE FILIPINOS TO RISE AGAIN AS ONE.MABUHAY",2021-12-09 00:00:00,,pos,neut,neut,neut
"I enjoyed this healthy and professional debate very much. It was very enlightening and resourceful. The content of questions and answers were brilliant. All four Presidential candidates shined in their own rights. Kudos to the organization, panel and it was very pleasant to know all four had the opportunity to express their flat forms. 'Hope after this debate Filipinos will vote just not by popularity. Always for Unity, Diversity and Harmony for the country 🇵🇭👏🏻🙌🏻👍🏼🙏🏼",2021-12-09 00:00:00,,pos,pos,neut,neut
"Congratulations
sir BBM the most qualified President, he speaks spontaneous, brilliant, smart and a humble man. Godbless Mabuhay❤️✌️🙏👏🏼",2021-12-09 00:00:00,,pos,neut,neut,neut
CONGRATS PO BBM WE LOVE YOU 😘😘😘,2021-12-09 00:00:00,,pos,pos,neut,neut
"Congratulations
po sir BBM...your the best..",2021-12-09 00:00:00,,pos,neut,neut,neut
Good job SMNI Kudos to the network galing ha.BBM u did great!!!!,2021-12-09 00:00:00,,pos,pos,pos,neut
"GO PO OUR NEXT PRESIDENT 💪💪💪💪
STAY SAFE WE WILL SUPPORT YOU ALL THE WAY ❤️❤️❤️💚💚💚",2021-12-09 00:00:00,,pos,pos,neut,neut
I am very impressed 💖God bless our future president ❤️,2021-12-09 00:00:00,,pos,pos,pos,pos
"For me, there should always be a limitation as to when can this QUAD could totally perform its Role emphasizing the Utmost, Ultimate and Sovereign Need of our country considering the progressing and urgent demands for the sustaining provision pertaining to the essential humanitarian needs of Filipinos.
#JustSaying..❤💚✌👊",2021-12-09 00:00:00,,neg,neut,neut,neut
Good job po BBM,2021-12-09 00:00:00,,neg,neut,pos,neut
Congrats sir.. good luck,2021-12-09 00:00:00,,pos,pos,pos,pos
"Congratulations
po BBM",2021-12-09 00:00:00,,pos,neut,neut,neut
The most exciting debate but half of the candidates were absent. I hope they will attend in the next round debate.,2021-12-09 00:00:00,,pos,neut,neut,neut
"Congratulations
sir",2021-12-09 00:00:00,,pos,neut,neut,neut
My Salute to our next President !✌❤,2021-12-09 00:00:00,,neut,neut,neut,neut
God bless Bbm Sara,2021-12-09 00:00:00,,pos,neut,pos,neut
Soon to be our President BBM. God bless and Goodluck Sir❤💚🙏🙏🙏,2021-12-09 00:00:00,,pos,neut,neut,neut
Congrats Sir BBM God bless u always🙏,2021-12-09 00:00:00,,pos,neut,pos,neut
You always do well president! Keep it up! Congrats in advance po!🥰🙏,2021-12-09 00:00:00,,pos,pos,neut,neut
"❤️💚✌️Congratulations
Sir",2021-12-09 00:00:00,,neut,neut,neut,neut
Galing ng SMNI kudos sa 4 panelist at sa presidential candidates nag enjoy ako at dami ko natutunan very professional lahat bawal ang balat sibuyas..!!!!,2021-12-09 00:00:00,,pos,neg,neut,neut
Congrats Apo BBM.Our next President.,2021-12-09 00:00:00,,pos,neut,neut,neut
In this debate you showed us your credibility to be our next President of the Philippines!I want you to know that my first and last vote for President was your father and I waited for a decades until at last you run for President!❤💚✌👊,2021-12-09 00:00:00,,pos,neut,neut,neut
"Congratulations
to our future President✌️❤️👏👏👏🙏🙏🙏 you did great!! Excellent answers targeting the issues..❤️amazing!!",2021-12-09 00:00:00,,pos,pos,neut,neut
Congrats po!!!! PHILIPPINES WILL RISE AGAIN!!! MAKE PHILIPPINES GREAT 🐅🦅❤️💚🇵🇭,2021-12-09 00:00:00,,pos,pos,neut,neut
"Congratulations

Sir BBM
Galing 👏👏",2021-12-09 00:00:00,,pos,neut,neut,neut
You did pretty well yesterday! galing!✌🏽👊🏽❤️💚,2021-12-09 00:00:00,,pos,neut,neut,neut
"Congratulations
Sir BBM , . salute
Solid BBM-SARAH Tandem 💓💓💓",2021-12-09 00:00:00,,pos,neut,neut,neut
"Angelica Iglesias This is amazing and I believe you will never want to miss this, last week I saw a post on this page and I commented and I was directed on how to make more with the little I have and today I am testifying the good work of this great platform, don't be left out be part of the unusual benefits that may not come again after this period.
👇👇👇👇👇👇👇👇👇👇👇
https://
www.facebook.com
/
tanko.musah.5891",2021-12-09 00:00:00,,pos,pos,pos,neut
"Congratulation BBM, We are proud of you, articulate, intelligence and God fearing.",2021-12-09 00:00:00,,pos,pos,pos,pos
Praise God 🙏 we pray for BBM for his Victorious Battle...,2021-12-09 00:00:00,,pos,neut,neut,neut
"proud of youanong bongbong
you looks like Apo lakay the way you answered questions, the way you talk most especially the barong tagalog you wear that Apo lakay loves to wear too😍😍😍😍😍",2021-12-09 00:00:00,,pos,pos,pos,neut
"Congratulations
our next President BBM...!!!God bless you po❤🙏",2021-12-09 00:00:00,,pos,pos,pos,pos
"So proud of you Sir BBM, you're the best and most qualified leader of the Philippines, from hk",2021-12-09 00:00:00,,pos,pos,pos,neut
"Like father like son, intelligent , humble , honorable etc. We are proud of you BBM , soon to be next Pres of the Phils. 2022. God bless!",2021-12-09 00:00:00,,pos,pos,pos,neut
"Your are the best tlga our next President po ✌️🇵🇭❤️Congratulations
po !! ang apat duwag LoL I couldn’t imagined po kung umatend si lenlen hundred percent soo much humiliation same with manny lol BBM Lang Sakalam ✌️❤️🇵🇭we love you our President God bless po",2021-12-09 00:00:00,,neg,pos,pos,pos
"Congratulations
to our soon Mr. President Bongbong Marcos ❤️✌️God bless 🙏
Samasama Tayong Babangon Muli.
#UniTeamBBMSARA #BBM2022
#BangonBayanMuli #MahalinNatinAng
Pilipinas
#MayNanaloNa",2021-12-09 00:00:00,,pos,pos,pos,pos
"Michael Rabe Leonardo 60% na sa survey, lht mfsma sama pa clang lhat BBM Road to Malacańang na tlga",2021-12-09 00:00:00,,neut,neg,neut,neut
Congratulation Sir We proud of you being a next President stay safe and god bless🙏❤🙏,2021-12-09 00:00:00,,pos,pos,pos,pos
"Rodelia Castillano Bobong Marcos , pa feeling special.. sa bagay mayaman ehh at feeling maangat sa iba.. aroganti ang bugokk.. kala nya talaga ang lakas na niya.. kapal ng mukha na isipin mananalo na siya na hindi nya pag tatrabaho-an ang panalo.. sa bagay , sanay hindi mag trabaho kasi mayaman ang pamilya sa pangungurakot noon. yan bah gusto nyung tao? Palamunin ,batogan ,at tamad?",2021-12-09 00:00:00,,pos,neg,neut,neut
