text,timestamp,like_count,sentiment,vaderSentiment,naiveBayesSentiment,svmSentiment,logisticRegressionSentiment
"lin solijon gabasa villamor ᴘʜɪʟɪᴘᴘɪɴᴇs, kuwait,south africa, california, russia, ɪ ᴋɴᴏᴡ ɪᴛ ᴍɪɢʜᴛ ɴᴏ ʙᴇ ʀᴇʟᴇᴠᴀɴᴛ ᴛᴏ ʏᴏᴜ ɴᴏᴡ, ʙᴜᴛ ᴡʜᴇɴ ʏᴏᴜ sᴇᴇ sᴛᴀʀᴛ sᴀᴠɪɴɢ ᴜᴘ ᴛᴏ 5,00 peso ʟɪᴋᴇ ᴍᴇ ᴛʜᴇɴ ɪᴛ ᴡɪʟʟ ᴀʟᴡᴀʏs ʙᴇ ʀᴇʟᴇᴠᴀɴᴛ ᴛᴏ ʏᴏᴜ, 5ᴅᴀʏs ᴀɢᴏ ɪ ᴍᴀᴅᴇ 25,00ᴘᴇsᴏ ғʀᴏᴍ 10,00ᴘᴇsᴏs ᴡɪᴛʜ ᴍʀs inyass mustapha ᴀᴍ ɴᴏᴛ ғᴏʀᴄɪɴɢ ʏᴏᴜ, ɪғ ʏᴏᴜ ʟɪᴋᴇ ᴛᴏ ᴄᴏɴᴛᴀᴄᴛ ʜᴇʀ, ᴄʟɪᴄᴋ ᴏɴ ᴛʜᴇ name ʙᴇʟᴏᴡ ᴛᴏ ᴄᴏɴᴛᴀᴄᴛ ʜᴇʀ ᴠɪᴀ inyass mustapha",2021-12-09,,,neutral,pos,neut,neut
joshua john flores orongan idol pa pm nung video salamat,2021-12-09,,,neutral,neut,neut,neut
joshua john flores orongan pwedi i mashare,2021-12-09,,,neutral,neut,neut,neut
joshua john flores orongan pashare po. tlgang nkikita ang pagmamahal ng tao kay bbm,2021-12-09,,,negative,neg,neut,neut
joshua john flores orongan pasend ses,2021-12-09,,,neutral,neut,neut,neut
joshua john flores orongan marcos din my ganyang karaming supporters d lng salbaheng dilawan,2021-12-09,,,positive,neut,neut,neut
joshua john flores orongan yung sa edsa manila lng yan eh,2021-12-09,,,neutral,neg,neut,neut
"joshua john flores orongan please public mo nga ito ng maishare nmin, kabbm",2021-12-09,,,positive,neut,neut,neut
joshua john flores orongan omo malapit na edsa 1 anniv..gusto kong maalala sa araw na un kung pano nag paraya si ferdinand marcos para du na masaktan pa ang mga inosenteng pinoy na di naunawaan kung bakit nangyare ang martial law..,2021-12-09,,,negative,neg,neut,neut
rainregg de castro sana ma share natin,2021-12-09,,,positive,neut,neut,neut
joshua john flores orongan,2021-12-09,,,neutral,neut,neut,neut
joshua john flores orongan grabe parang apoy sa pula,2021-12-09,,,neutral,neut,neut,neut
"rainregg de castro kung meron kau screen recorder s cp,, record ño nlng..",2021-12-09,,,neutral,neut,neut,neut
joshua john flores orongan pasend tol,2021-12-09,,,neutral,neut,neut,neut
mar so tres barbaring ni yorme kano ti mangabak kuna ni isko.. hehe,2021-12-09,,,neutral,neut,neut,neut
joshua john flores orongan edsa1 was an event created by cia to happen.,2021-12-09,,,positive,neut,neut,neut
roy fabian,2021-12-09,,,neutral,neut,neut,neut
ito ba yung sinasabi nilang kakaunti?? woow ang dami bbm sara 2022,2021-12-09,,,neutral,neut,neut,neut
god bless and guide you po,2021-12-09,,,positive,pos,pos,pos
may the lord protect and bless you our future president sir bbm and family,2021-12-09,,,positive,neut,neut,neut
"god bless you all,wherever you go! .",2021-12-09,,,positive,pos,pos,pos
god bless to the whole uniteam,2021-12-09,,,positive,pos,pos,pos
stay safe always sir and god bless you,2021-12-09,,,positive,pos,pos,neut
we love you mr. president god bless you always.. may god's ministering angels guard you always.. praying for your good health and safety.,2021-12-09,,,positive,pos,pos,pos
praying for your victory thats all i can do bongbong and sara teamgod bless,2021-12-09,,,positive,pos,pos,neut
a proud member of the uniteam.d. here. god bless you both!,2021-12-09,,,positive,pos,pos,pos
we loved u sir bbm god bless you always,2021-12-09,,,positive,neut,pos,neut
"rachel dumantay ᴘʜɪʟɪᴘᴘɪɴᴇs, kuwait,south africa, california, russia, ɪ ᴋɴᴏᴡ ɪᴛ ᴍɪɢʜᴛ ɴᴏ ʙᴇ ʀᴇʟᴇᴠᴀɴᴛ ᴛᴏ ʏᴏᴜ ɴᴏᴡ, ʙᴜᴛ ᴡʜᴇɴ ʏᴏᴜ sᴇᴇ sᴛᴀʀᴛ sᴀᴠɪɴɢ ᴜᴘ ᴛᴏ 5,00 peso ʟɪᴋᴇ ᴍᴇ ᴛʜᴇɴ ɪᴛ ᴡɪʟʟ ᴀʟᴡᴀʏs ʙᴇ ʀᴇʟᴇᴠᴀɴᴛ ᴛᴏ ʏᴏᴜ, 5ᴅᴀʏs ᴀɢᴏ ɪ ᴍᴀᴅᴇ 25,00ᴘᴇsᴏ ғʀᴏᴍ 10,00ᴘᴇsᴏs ᴡɪᴛʜ ᴍʀs inyass mustapha ᴀᴍ ɴᴏᴛ ғᴏʀᴄɪɴɢ ʏᴏᴜ, ɪғ ʏᴏᴜ ʟɪᴋᴇ ᴛᴏ ᴄᴏɴᴛᴀᴄᴛ ʜᴇʀ, ᴄʟɪᴄᴋ ᴏɴ ᴛʜᴇ name ʙᴇʟᴏᴡ ᴛᴏ ᴄᴏɴᴛᴀᴄᴛ ʜᴇʀ ᴠɪᴀ inyass mustapha",2021-12-09,,,neutral,pos,neut,neut
keep safe always po god bless we love you,2021-12-09,,,positive,pos,pos,pos
stay safe! mabuhay uniteam! god bless!,2021-12-09,,,positive,pos,pos,pos
"we love bbmsara. my whole family are marcos loyalists, mula noong buhay pa ang parents namin! d na mababago",2021-12-09,,,positive,pos,neut,neut
rainier guce advanced mag isip eh di mag trabaho ka wag tamad magdasal ka puro negative thinking ka 😂,2021-12-09,,,negative,neg,neut,neut
rainier guce dami mong problema sa buhay tamad ka bakit ka umasa sa gobyerno..magtr abaho ka yang idol mo may mapala ka dkn ba sa kanya 22,2021-12-09,,,neutral,neut,neut,neut
rainier guce wag umasa sa gobyerno tapos ilagay mo si aling leni paktay,2021-12-09,,,negative,neut,neut,neut
rainier guce o2022,2021-12-09,,,neutral,neut,neut,neut
rainier guce naku pag si aling leni naging presidente maging legal ang shabu at lutang lahat na kayo..kawawa naman anak mo someday maging adik o2022,2021-12-09,,,positive,neut,neut,neut
rainier guce t 😂 o2022,2021-12-09,,,neutral,neut,neut,neut
rainier guce paano kita kausapin eh lutang ka naman nasa mars na utak mo bahala ka na sa buhay mo..iboto mo gusto mo yun lang yun dami mong dakdak na walang katuturan mana ka talaga sa ina mong fenk lutang t o2022 22,2021-12-09,,,neutral,neg,neut,neut
rainier guce mag trabaho para may makain araw araw!,2021-12-09,,,neutral,neut,neut,neut
"rainier guce ikaw troll, bbm dito doon ka sa page ni mama leni mo haha",2021-12-09,,,positive,neut,neut,neut
"rainier guce laos na mga kawatan na bintang nyo, wala naman katotohanan, ano pala masasabi mo sa naga leak?",2021-12-09,,,negative,neg,neut,neut
rainier guce ni nakawan ka ba? mga marcos nanakawan asan naman kaya mga nakumpiska kono ng mga liberal na yaman ng mga macoy?,2021-12-09,,,neutral,neg,neut,neut
"rainier guce naniwala ka naman sa sabwatan ng simbahan, us congress, at tuwaling politiko sa pagpa bagsak kay macoy dahil sa isyo ng kurapsyon at paging diktador? whahaha ikaw na maging wag kami oi😂",2021-12-09,,,negative,neg,neut,neut
"rainier guce, search mo naga leak baka sakali,😂 good nyt n lng sayo!",2021-12-09,,,positive,neut,neut,neut
rainier guce dami effort manira sa pinas umpisa pa lang nag pa fake news na tapos second gawing legal ang shabu hanep dami nga nagawa sa bansa ano t o2022 22,2021-12-09,,,negative,neg,neg,neut
"refinnej tors ᴘʜɪʟɪᴘᴘɪɴᴇs, kuwait,south africa, california, russia, ɪ ᴋɴᴏᴡ ɪᴛ ᴍɪɢʜᴛ ɴᴏ ʙᴇ ʀᴇʟᴇᴠᴀɴᴛ ᴛᴏ ʏᴏᴜ ɴᴏᴡ, ʙᴜᴛ ᴡʜᴇɴ ʏᴏᴜ sᴇᴇ sᴛᴀʀᴛ sᴀᴠɪɴɢ ᴜᴘ ᴛᴏ 5,00 peso ʟɪᴋᴇ ᴍᴇ ᴛʜᴇɴ ɪᴛ ᴡɪʟʟ ᴀʟᴡᴀʏs ʙᴇ ʀᴇʟᴇᴠᴀɴᴛ ᴛᴏ ʏᴏᴜ, 5ᴅᴀʏs ᴀɢᴏ ɪ ᴍᴀᴅᴇ 25,00ᴘᴇsᴏ ғʀᴏᴍ 10,00ᴘᴇsᴏs ᴡɪᴛʜ ᴍʀs inyass mustapha ᴀᴍ ɴᴏᴛ ғᴏʀᴄɪɴɢ ʏᴏᴜ, ɪғ ʏᴏᴜ ʟɪᴋᴇ ᴛᴏ ᴄᴏɴᴛᴀᴄᴛ ʜᴇʀ, ᴄʟɪᴄᴋ ᴏɴ ᴛʜᴇ name ʙᴇʟᴏᴡ ᴛᴏ ᴄᴏɴᴛᴀᴄᴛ ʜᴇʀ ᴠɪᴀ inyass mustapha",2021-12-09,,,neutral,pos,neut,neut
we are for you!! stay and bbm,2021-12-09,,,neutral,neut,neut,neut
god bless you po sir bong bong my next president 022 stay safe always,2021-12-09,,,positive,pos,pos,neut
"base on their expression, you will never say that they are paid to do it. coz you cannot fake true emotion, unless you are an actor",2021-12-09,,,positive,neg,neg,neut
may the lord protect you our future president bbm god bless you always,2021-12-09,,,positive,neut,pos,neut
god bless po,2021-12-09,,,positive,pos,pos,pos
keep safe always may godbless you always..,2021-12-09,,,positive,neut,neut,neut
"imelda valentin incoy wondering how i would have made it in life without investing with mrs inyass mustapha who is still my account manager. i never knew my success was right beside me when i was seeing posts of successful people who made it through her until i contacted her.my story changed..i cannot believe am living big, contact her today and be successful today through her name below inyass mustapha",2021-12-09,,,positive,neg,neut,neut
reminder we still have covid. god bless uniteam,2021-12-09,,,positive,pos,pos,pos
"stay on the path of unity. it is in being united that pilipinos can find true nationalism. divided, we have defined ourselves in terms of our regional origins and then our foreign loyalties. we cannot agree on who our real heroes are!",2021-12-09,,,positive,neut,neut,neut
"solid bbm syempre, sya lang talaga wala ng iba. ..it is the people's choice with their pure love and sincere support what an overwhelming moment to see. a visionary leader with a heart to be the next president of the philippines god bless the philippines.",2021-12-09,,,positive,pos,pos,pos
"rhollie paragas ᴘʜɪʟɪᴘᴘɪɴᴇs, kuwait,south africa, california, russia, ɪ ᴋɴᴏᴡ ɪᴛ ᴍɪɢʜᴛ ɴᴏ ʙᴇ ʀᴇʟᴇᴠᴀɴᴛ ᴛᴏ ʏᴏᴜ ɴᴏᴡ, ʙᴜᴛ ᴡʜᴇɴ ʏᴏᴜ sᴇᴇ sᴛᴀʀᴛ sᴀᴠɪɴɢ ᴜᴘ ᴛᴏ 5,00 peso ʟɪᴋᴇ ᴍᴇ ᴛʜᴇɴ ɪᴛ ᴡɪʟʟ ᴀʟᴡᴀʏs ʙᴇ ʀᴇʟᴇᴠᴀɴᴛ ᴛᴏ ʏᴏᴜ, 5ᴅᴀʏs ᴀɢᴏ ɪ ᴍᴀᴅᴇ 25,00ᴘᴇsᴏ ғʀᴏᴍ 10,00ᴘᴇsᴏs ᴡɪᴛʜ ᴍʀs inyass mustapha ᴀᴍ ɴᴏᴛ ғᴏʀᴄɪɴɢ ʏᴏᴜ, ɪғ ʏᴏᴜ ʟɪᴋᴇ ᴛᴏ ᴄᴏɴᴛᴀᴄᴛ ʜᴇʀ, ᴄʟɪᴄᴋ ᴏɴ ᴛʜᴇ name ʙᴇʟᴏᴡ ᴛᴏ ᴄᴏɴᴛᴀᴄᴛ ʜᴇʀ ᴠɪᴀ inyass mustapha",2021-12-09,,,neutral,pos,neut,neut
"praying for god's total protection for you, our future president, your family and the uniteam",2021-12-09,,,positive,neut,neut,neut
mag ingat po kayo president bongbong love na love kapo nmin d2 god bless you always,2021-12-09,,,positive,pos,pos,pos
god bless for both 022,2021-12-09,,,positive,pos,pos,pos
we will always pray for your safety uniteambbmsara,2021-12-09,,,positive,neut,neut,neut
we support you po.. the next mr. president marcos.. stay safe and god bless you po..,2021-12-09,,,positive,pos,pos,pos
keep safe po always. god bless you and more power. bbm sarah uniteam,2021-12-09,,,positive,pos,neg,neut
bbm tayong lahat landslide sa 2022 walang bibitiw god blessed us all,2021-12-09,,,positive,neut,neut,neut
good bless you po!!,2021-12-09,,,positive,pos,pos,pos
god bless everyone..,2021-12-09,,,positive,pos,pos,pos
keep safe always mr president .. god bless you uni team,2021-12-09,,,positive,pos,pos,neut
"jackylyn l parenas out of topic po pero, baka gusto nyo po mag pagawa nang digital artssketch,car icature,paintin g,animated mura lng po. pm sa interesado.pede po sya sa family,friends, gfbf etc",2021-12-09,,,negative,neg,neut,neut
mag ingat sa pag shake hand at dapat po meron camera sa babaw ng caravan god bless po bbm and inday sara,2021-12-09,,,negative,neg,neut,neut
no matter how people destroy your image you still face them with a smile. smile at them in every hate they throw at you my future president. i believe you! we believe you!,2021-12-09,,,negative,neut,neut,neut
god bless you po uniteam,2021-12-09,,,positive,pos,pos,pos
always good health po,2021-12-09,,,negative,pos,pos,neut
"god bless you, bbm and inday sara god bless uniteam and all bbmsara supporters",2021-12-09,,,positive,pos,pos,neut
johnson ogaga im not interested,2021-12-09,,,negative,neut,neut,neut
god bless ..bbm..and the uniteam..,2021-12-09,,,positive,pos,pos,neut
kasama po kyo s lahat ng aming panalangin our future,2021-12-09,,,negative,neut,neut,neut
ingat and god bless you our future president,2021-12-09,,,positive,pos,pos,pos
"eu nice out of topic po pero, baka gusto nyo po mag pagawa nang digital artssketch,car icature,paintin g,animated mura lng po. pm sa interesado.pede po sya sa family,friends, gfbf etc",2021-12-09,,,negative,neg,neut,neut
it is deserve to win bbmsara because it is the first step to all pilipino people become as one.. through the uniteam our country will shall great again..,2021-12-09,,,positive,neut,neut,neut
god bless you po. magpalakas po kayo. god bless you mr. president,2021-12-09,,,positive,pos,pos,pos
stay safe always sir bbm..protect yourself as u protect our nation. .the only man who can stand an save the welfare of our country people.. take care.. pangasinancee,2021-12-09,,,positive,pos,neut,neut
keep safe always bbm sarah wish you more blessings and good health,2021-12-09,,,positive,pos,pos,neut
you always paints a smile in our hearts..godbles s you dear bbm,2021-12-09,,,positive,neut,neut,neut
mabuhay ang pilipino god bless us all always bbm tau,2021-12-09,,,positive,neut,pos,neut
"marichu marquez sinagose out of topic po pero, baka gusto nyo po mag pagawa nang digital artssketch,car icature,paintin g,animated mura lng po. pm sa interesado.pede po sya sa family,friends, gfbf etc",2021-12-09,,,negative,neg,neut,neut
take care apo bbm. may our good lord always protect you,2021-12-09,,,positive,neut,pos,neut
michaela tabing wong,2021-12-09,,,neutral,neut,neut,neut
very proud of our bbm and sarah.,2021-12-09,,,positive,pos,neg,neut
bbm kung pagpalain po kyo maupo bilang presidente sna po maibalik yung proyekto nuon ni apo lakay na feeding pra sa mga bata sa lugar ho nmin dti my health center 3x a wk ho ung feeding hanggang sa naging once a wk tpos nun nwala n pati ung health center wla nrin po masustanya p nmn ung pagkain sa feeding nuon malaking tulong po sa kalusugan ng mga bata. sana po mapansin salamat po,2021-12-09,,,negative,neg,neut,neut
ホリエ rimika sana nga po isa ako s batang nktikim ng feedings program from apo lakay marcos..,2021-12-09,,,negative,neg,neut,neut
dorabels dignablando callejo isa po ako sa nakaabot ng libre na tinapay sa school,2021-12-09,,,negative,neg,neut,neut
dorabels dignablando callejo naka abot din ng skimmed milk noon. pati bolgor,2021-12-09,,,neutral,neut,neut,neut
god bless po. keep safe.,2021-12-09,,,positive,pos,pos,neut
"not related on post magandang gabi po, gusto ko lang po sana humingi ng tulong para sa aking pinsan na nasa ospital na inatake sa puso ok naman na po sya pero ang kaso nga lang po eh hindi po siya makalabas sa ospital sapagkat kulang ang pang bayad namen. ako naman po ay hindi makatulong dahil nagaaral pa po ako ito lang po ang maiitulong ko sa kanya kaya sana po eh mapansin ninyo ang aking paghingi na tulong para narin po makalabas na siya at mapanatag na po ang loob namen.kaya sana po ehh matulongan ninyo po ako. maraming salamat po.god bless po maari po kayong magsend sa 09654022313 mary jane malapitan",2021-12-09,,,negative,neg,neut,neut
god bless po! keep safe.,2021-12-09,,,positive,pos,pos,neut
"edna enano wondering how i would have made it in life without investing with mrs inyass mustapha who is still my account manager. i never knew my success was right beside me when i was seeing posts of successful people who made it through her until i contacted her.my story changed..i cannot believe am living big, contact her today and be successful today through her name below inyass mustapha",2021-12-09,,,positive,neg,neut,neut
jacky heart,2021-12-09,,,neutral,neut,neut,neut
god bless u bbmsara uniteam take care bbm pls salamat mga manelenio god bless us all mabuhay,2021-12-09,,,positive,pos,pos,pos
god bless bbm,2021-12-09,,,positive,neut,pos,neut
"mr president take care of yourself pleasewe need a leader who is healthy in mind , body and spirit . please pray psalm 91",2021-12-09,,,positive,pos,neut,neut
"bbm sarah uniteam, love by so many people, a real winner god bless you both.",2021-12-09,,,positive,pos,pos,pos
godbless you always po keep safe,2021-12-09,,,negative,pos,neut,neut
remarkable support from manileños!,2021-12-09,,,positive,neut,neut,neut
im proud to you mr president ingat po kau,2021-12-09,,,negative,pos,pos,pos
god bless po.,2021-12-09,,,positive,pos,pos,pos
god bless u po at ingat po kau lagi sir.,2021-12-09,,,negative,pos,pos,neut
staysafe always ang god bless my president vice pres..,2021-12-09,,,positive,pos,pos,neut
"our president kahit huwag na po kayong makipag shake hands sa tao maiintindihan na po namin, flying kiss lang at wave ok na, mas mahalaga na safe kayo kailangan po kayo ng pilipinas bilang pangulo na makapagpapa bago at paunlad ng bansa. please keep safe and stay healthy we love you our future president bbm!",2021-12-09,,,positive,neg,neut,neut
stay healthy and safe sir.,2021-12-09,,,positive,pos,neut,neut
waw so great bbm the great,2021-12-09,,,positive,neg,neut,neut
god bless unitean,2021-12-09,,,positive,pos,pos,pos
god bless. bbm,2021-12-09,,,positive,neut,pos,neut
always keep safe po uniteam,2021-12-09,,,negative,neg,neut,neut
keep safe always my future president. god bless you more.,2021-12-09,,,positive,pos,pos,neut
thank you manilenos for warm welcome on bbmsara's caravan.uniteam,2021-12-09,,,positive,pos,neut,neut
from the bottom of our hearts..,2021-12-09,,,neutral,neut,neut,neut
my president bbm.. sir bong bong marcos.. godbless po safe always uniteambbmsara2 022,2021-12-09,,,negative,neut,neut,neut
"lagi ka po mag ingat sir ,dahil may mga traydor na suppoters ng ibang partido. kung maari lng kaway kaway ka na lng po iwasan mo na po makipag shakehands. may god protect and bless u always in ur daily doings.",2021-12-09,,,negative,pos,neut,neut
god bless you always our future president sir bbm mabuhay uniteam,2021-12-09,,,positive,neut,pos,neut
all manilenos are support you and we love you my president.. ferninand bong bong marcos jr.. take care god bless po god is good all the time,2021-12-09,,,positive,pos,pos,pos
god bless bbm sara!!,2021-12-09,,,positive,neut,pos,neut
may our lord jesus christ cover you with his precious blood our president sir bbm and send his holy mighty thousands of angels to keep you and protect you in any harm and plan of enemies wherever you go and whatever you do. god is with you sir bbm,2021-12-09,,,positive,neut,neut,neut
