text,timestamp,like_count,vaderSentiment,naiveBayesSentiment,svmSentiment,logisticRegressionSentiment
"James Fernandez oo madam simbahan Yan, nakita kolang din SA ibang pages Kaya screen shot ko ,, nasura din ako nung Makita ko Yan, bilang isang myembro din NG katoliko, nakakadismaya na ginagawa nilang pagkadesperada ,, pati simbahan ginagamit na nila SA sariling interest..",2021-12-09 00:00:00,,neutral,neutral,neutral,neutral
Arjay Humarang kailangan daw ng advanced questions,2021-12-09 00:00:00,,positive,neutral,neutral,neutral
"Urot Zinger subukan lang ng mga rosas na yan kung hindi sila mangalanta ,malaglag petals nila ,kaya pahinga ako😂😂",2021-12-09 00:00:00,,neutral,neutral,neutral,neutral
Arjay Humarang 😂😂😂😂,2021-12-09 00:00:00,,neutral,neutral,neutral,neutral
"Christine Gomez https://
www.facebook.com
/1816696045/
posts/
1021643248464412
8/?app=fbl",2021-12-09 00:00:00,,neutral,neutral,neutral,neutral
"Arjay Humarang pero duwag sa KBP, CNN at KMJS? - Papa Pula",2021-12-09 00:00:00,,neutral,neutral,neutral,neutral
Arjay Humarang yung simpleng tanong ngang anong comfort food walang diretsahang matinong sagot marami pa cute cute paikot ikot eto pa kaya eh its very difficult 🤣,2021-12-09 00:00:00,,positive,negative,negative,neutral
"Arjay Humarang Lahat ng sinasabi nya, kinakain nya. Nakakahiya , inconsistent and a great liar.",2021-12-09 00:00:00,,positive,neutral,neutral,neutral
"Edna Velasco nakakatawa sila 😄😄😄😄 di kaya si Prof. Carlos, afraid ba?",2021-12-09 00:00:00,,neutral,neutral,neutral,neutral
Arjay Humarang sir ma nose bleed po sila nd pd po don ang kodigo haha,2021-12-09 00:00:00,,negative,neutral,neutral,neutral
Arjay Humarang well said...,2021-12-09 00:00:00,,positive,neutral,neutral,neutral
Arjay Humarang not scripted kasi kaya absent🤣🤣🤣,2021-12-09 00:00:00,,neutral,neutral,neutral,neutral
"Mikaela Tue Alam mo ang tao minsan mapapangiwi yan lalo n kung mataas ng blood pressure, maybe merong health condition yan pero ok na yon na gagamot pero yung lutang ka di mo alam pinagsasabi mo much better less talk less mistake",2021-12-09 00:00:00,,positive,neutral,neutral,neutral
Biber Pathy tama.,2021-12-09 00:00:00,,neutral,neutral,neutral,neutral
Kai Ollga ALAM MO BA ANG IBIG SABIHIN NG NGIWI? ANALIZE NAMAN SA SINASABI NI PRRD NA MY BAGAHI SIYA. BAKA NAGING TANGA KANA SA SUBRANG LOYAL MO.,2021-12-09 00:00:00,,positive,neutral,neutral,neutral
Arjay Humarang tama hahahha,2021-12-09 00:00:00,,neutral,neutral,neutral,neutral
Arjay Humarang mahina nilalang hahaha nduweg na hahaha,2021-12-09 00:00:00,,positive,neutral,neutral,neutral
Edna Velasco Me syotak vah😂,2021-12-09 00:00:00,,neutral,positive,neutral,neutral
Mikaela Tue baka mas tanga ka negative nga sya sa drug test eh kaya kaw mag analyze bonak magpa drug test ka din,2021-12-09 00:00:00,,negative,neutral,neutral,neutral
"Sa pagnakaw sa kaban ng bayan, mabilis ako dyan- Blengbong",2021-12-09 00:00:00,,neutral,neutral,neutral,neutral
Kai Ollga HAHA NEGATIVE? O TANGA KA LANG MAHINA SENSE MO TALAGA KUNG ANO IPAPAKAIN SAYO KAIN KA NAMAN KAHIT TAE NA. DI KABA MARUNONG MAG ANALIZE?😂 KAKATAWA KA!,2021-12-09 00:00:00,,negative,neutral,neutral,neutral
"https://
www.facebook.com
/
regina.aspiras.9
0/videos/
1223828868357092
/",2021-12-09 00:00:00,,neutral,neutral,neutral,neutral
Mikaela Tue Ohhh c'mon ako mahina ang sense baka ikaw kumakain ng tae siguro dahil utak tae hindi ako bobang tulad mo... Minsan talaga may mga taong kapatol patol tulad mo... Boba eto tamang spelling ng analyze... Ikaw ang nakakatawa🤣,2021-12-09 00:00:00,,neutral,neutral,neutral,neutral
"Kai Ollga UTAK MO TALANGKA TALAGA NAG HAHANAP KA PA NG PALUSOT, HALOS LAHAT NG COMMENT DITO MY HINDI BASIHAN ANG SPELLING ANG IMPORTANTE MABABASA NG TAO. KARAMIHAN SA MGA TAONG KATULAD MO WALANG SENSE BAGO KAPA SIGURO NAKA HAWAK NG CP KAYA NABABAGUHAN KA SA MGA TEXT NA PANGMADALI.AN..
NAKO TAE KA TALAGA SAYANG LANG ORAS KO SAYO BUGOK.😂🤣",2021-12-09 00:00:00,,negative,neutral,neutral,neutral
Mikaela Tue what the heck? Sayang pala oras mo pero nagreply ka pa din saking bugok ka... Kaw yung bulok na tae na nangangatwiran pa at ikaw yung nagpapalusot. Analize pa more hehe talino mo... Kaw ang utak talangka at walang sense na mahilig manghusga kawawa ka naman asar talo 🤪🤣😛,2021-12-09 00:00:00,,neutral,neutral,neutral,neutral
We are proud ilocanos🙏🙏🙏 Proud to have our future President#BBM🙏❤️May our almighty God protect and bless you sir 🙏 and so with your running mate Mayor Inday SARA 🙏❤️ God bless you botht🙏,2021-12-09 00:00:00,,positive,positive,positive,positive
Rosalie Arruiza Armington His a true example of a Good leader..His so humble and down to earth person..He is being condemned and everyone wants him to be out of the Presidential race.. but here his strong enough to show up that his a man of integrity and his love to all the Filipinos..God bless him🙏🙏🙏,2021-12-09 00:00:00,,positive,positive,positive,positive
Pag Ilocano daw talga mam/sir matatalino eh.❤️😊,2021-12-09 00:00:00,,neutral,positive,neutral,neutral
"Ana Munoz LITRATO BAGO ANG MAKABAGBAG DAMDAMING TAGPO SA AMORANTO! MUNTIK NG MASIRA ANG GATE OMG BAKIT KAYA?

https://
youtube.com/
watch?v=6UDglDMU
zN4&feature=sha
re",2021-12-09 00:00:00,,neutral,neutral,neutral,neutral
Marianne Criselda Garcia Arpilleda True mam👍👍👍,2021-12-09 00:00:00,,positive,neutral,neutral,neutral
"Ana Munoz https://
m.facebook.com/
story.php?story_
fbid=5388775761
151929&id=10000
0586765074",2021-12-09 00:00:00,,neutral,neutral,neutral,neutral
"Congratulations
sir,BBM you're the best👏👏👏 be safe always and God bless!😇🙏✌❤",2021-12-09 00:00:00,,positive,positive,positive,positive
You are such a brilliant my President. You just proved to the people how great nation we will become. Iloveyou Mr.President.,2021-12-09 00:00:00,,positive,positive,positive,positive
we love you po! please make the Philippines great again by the grace of God! 💚,2021-12-09 00:00:00,,positive,positive,positive,positive
Bethel Luz I agree po with God's grace and guidance. 🙏❤✌,2021-12-09 00:00:00,,positive,positive,positive,positive
Bethel Luz,2021-12-09 00:00:00,,neutral,positive,neutral,neutral
Jhu-Dhie Angel Prince,2021-12-09 00:00:00,,neutral,neutral,positive,positive
"Proud of you BBM
You have shown them intelligence and true characters and sentiments for the country
Mabuhay ka",2021-12-09 00:00:00,,positive,positive,positive,positive
"Let us give this Man a chance and who knows we might end up with a surprise!
God bless BbM✌️",2021-12-09 00:00:00,,positive,positive,positive,positive
CONGRATULATION my beloved COUNTRY the PHIL.! Because of you Sir BBM ! You are sent by God to lead our nation. May God bless you always and keep you healthy! More power SIR!,2021-12-09 00:00:00,,positive,positive,positive,positive
"Congratulations
BBM! I'm proud that i have chosen you as my next President. I'm confident that you could do better among other candidates. God bless and stay safe Sir!!! ❤️",2021-12-09 00:00:00,,positive,positive,positive,positive
hello po #bbm ang galing nyo po napangiti mo si prof carlos hehe and the rest na aspirants n dumalo galing nyo din po.,2021-12-09 00:00:00,,negative,neutral,neutral,neutral
Congrats to our next pres.We$re so proud of you .Thank you for the knowlegeable answer Mabuhay BBMSARA.tandem God bless us always,2021-12-09 00:00:00,,positive,positive,positive,positive
Very brilliant like his father! #BBMSARA2022,2021-12-09 00:00:00,,positive,positive,positive,positive
God bless Sir BBM you're the best and your running mate Mayor Sara Duterte mabuhay,2021-12-09 00:00:00,,positive,positive,positive,positive
Maria FE Espiritu,2021-12-09 00:00:00,,neutral,neutral,neutral,neutral
"I’m so proud and happy of you, our next President Bongbong Marcos. You’re very intelligent, smart, full of confidence, and very articulate. Excellent!!!❤️👏👏👏👏👏👏👏❤️",2021-12-09 00:00:00,,positive,positive,positive,positive
"So proud of you Sir ❤
Very well done po",2021-12-09 00:00:00,,positive,positive,positive,positive
"God bless you always Presedent..keep
safe and praying for your goodluck",2021-12-09 00:00:00,,positive,positive,positive,positive
"We proud, hoping and praying one day you will read our comments. Apostolic Catholic Church International Ministries support you in your candidacy our future President Ferdinand ""Bong Bong"" Marcos and Sara "" Inday "" Duterte as Vice President. Stay safe and healthy BBM and Inday Sara. God bless Maharlikan people, God bless Philippines",2021-12-09 00:00:00,,positive,positive,positive,positive
"Congratulations
SMNI, and of course the best of them all - BBM with his full display of respect to the Philippines sovereignty and Filipino dignity. Watching from Ontario, Canada.",2021-12-09 00:00:00,,positive,positive,positive,positive
"Congrats po,you did a really great job po!😭😭😭😭😭",2021-12-09 00:00:00,,positive,positive,positive,positive
"Congratulations
my president ✌️❤️ so proud of you!!",2021-12-09 00:00:00,,positive,positive,positive,positive
Your the best Sir BBM. For sure you will win the highest position in our country. Proud ilokana here.,2021-12-09 00:00:00,,positive,positive,positive,positive
"Very dignified looking
Very precise in his answers
bbm❤️❤️❤️",2021-12-09 00:00:00,,positive,positive,positive,positive
You did a great job Sir!✌️❤️,2021-12-09 00:00:00,,positive,positive,positive,positive
"Congrats BBM, panalo na tayo go go go God will guide you and give you knowledge and wisdom. God bless BBM at Sara",2021-12-09 00:00:00,,positive,positive,positive,positive
"Congratulations
po great answers po..proud Ilokana from South Korea",2021-12-09 00:00:00,,positive,positive,positive,positive
"Intellectual questions got intellectual answers from our very soon to be President. Kudos to you Sir BBM! You did it excellently! God bless & keep you safe always. ❤️❤️❤️💚💚💚
#BBMSaraUniteam2
022
#AngPanguloBBM20
22🇵🇭",2021-12-09 00:00:00,,positive,positive,positive,positive
"Rose Alconaba Why depending only on your monthly salary? when you can make money online by staying at home or your office without any stress. if you have an email address,a laptop or a smartphone, you can earn huge amount every 48hour depending on your choice without you sending money to anyone, for more information inbox manager
Click below now.👇👇👇👇👇👇
https://
www.facebook.com
/
tanko.musah.5891",2021-12-09 00:00:00,,positive,positive,neutral,neutral
Rose Alconaba ninamnam mo ang mga sinabi at tumugma naman?,2021-12-09 00:00:00,,neutral,neutral,neutral,neutral
So Proud of you our beloved PRESIDENT🥰. No any negative weapon formed against you shall ever prosper for your righteousness is from the Lord and every tongue that rises you in judgment you shall condemn. This is the heritage of the Lord to you. You are in our prayer always❤️💚🙏.,2021-12-09 00:00:00,,negative,positive,positive,positive
Proud BBM supporter here! congrats po next President!👏👏👏❤,2021-12-09 00:00:00,,positive,positive,positive,positive
So proud of you BBM May God bless you always 🙏🙏🙏,2021-12-09 00:00:00,,positive,positive,positive,positive
"Congratulations
Sir BBM,you're the best👏👏
Stay safe & healthy .God bless u always.",2021-12-09 00:00:00,,positive,positive,positive,positive
Margie Reyes SA KADUWAGAN YANG MARCOS NYU PATI AMING INDAY SARA AY DINADAMAY NYU PA.. KILALA NAMIN YANG MAYOR NAMIN! WALA INU URUNGAN YAN.. MGA YAWA.. DINADAMAY NYU PA MAYOR NAMIN SA MGA KADUWAGAN NYU.. EKISS KAYU MGA BUGOOKK.. BOBONG MARCOS PAKYU🖕🖕,2021-12-09 00:00:00,,neutral,neutral,neutral,neutral
Jezz Aquino anong pinuputok ng butchi mo,2021-12-09 00:00:00,,neutral,neutral,neutral,neutral
Jezz Aquino 🖕🖕🖕🖕🖕 also,2021-12-09 00:00:00,,neutral,neutral,neutral,neutral
"Jezz Aquino nakakatawa ka Noh sabihin mo Yan Kay madam Sarah cgurado aq putok nguso mo hinde Lang butsi puputok sayo ,,",2021-12-09 00:00:00,,neutral,neutral,neutral,neutral
Jezz Aquino nkalusot kn nmn...Nainom u nb ang gmot u😂😂😂,2021-12-09 00:00:00,,neutral,neutral,neutral,neutral
Proud of u my❤️Pres.bbm ✌️pray for your journey success and protection.God Bless and the all uniteam✌️👊🇵🇭🙏,2021-12-09 00:00:00,,positive,positive,positive,positive
I just wish Mr. Abella and Mr. Gonzales could work for you if you win the election. I think they have a pure good intention to serve the country too. I’m looking forward for your victory together with Sarah Duterte sir!!!!!,2021-12-09 00:00:00,,positive,positive,positive,positive
"Congratulations
SMNI, you did a great job for this presidential debate. Excellent",2021-12-09 00:00:00,,positive,positive,positive,positive
Eun Jeong Fbshop SMNI iniendorse ang Uniteam. HAHAHAHAHA bias eh,2021-12-09 00:00:00,,negative,neutral,neutral,neutral
Mabuhay po kayo sir bbm god bless every time i salute you ..👏👏👊👊👍👍💞💞💞,2021-12-09 00:00:00,,positive,positive,positive,positive
BBM Brilliant Congratulation po.your the best.,2021-12-09 00:00:00,,positive,positive,positive,positive
Congrats everyone God bless Philippines and our fellow Filipinos BBM and Sara Tandem panalo na,2021-12-09 00:00:00,,positive,positive,positive,positive
congrats sir BBM we are very proud of you,2021-12-09 00:00:00,,positive,positive,positive,positive
"Congratulations
to Sonshine Media Network International (SMNI) for Hosting the 2022 Presidential Debate.

Salute to the 4 candidates including Senator BBM♥️! Respectful and well mannered, no advanced questions but answered spontaneously. Kudos to you gentlemen and to the moderator, well done. Panelists, questions well delivered.",2021-12-09 00:00:00,,positive,positive,positive,positive
Crowd's favorite 😁 Well done Mr. President! 👏😊😍💞 Ang Galing! 🇵🇭,2021-12-09 00:00:00,,positive,positive,positive,positive
Best of luck my future President.. May the almighty God guide you and protect you😇🥳🥳❤️💚,2021-12-09 00:00:00,,positive,positive,positive,positive
Nicely done Sir!❤️💚,2021-12-09 00:00:00,,positive,positive,positive,positive
"Congratulations
BBM I am so proud of you . You my next president stay safe and god bless solid uniteam BBM tandem 🥰😘✌️✌️✌️✌️✌️",2021-12-09 00:00:00,,positive,positive,positive,positive
GOD BLESS YOU ALWAYS OUR BELOVED BBM...MAGINGAT PO KAYO LAGI🙏🙏🙏✌✌✌❤❤❤,2021-12-09 00:00:00,,positive,positive,positive,positive
Your the best Sir God bless,2021-12-09 00:00:00,,positive,positive,positive,positive
"Let this SMNI and DZRH interviews speak for what the Presidentiables
could offer to the Country. And whoever wins, people should respect the will of the majority.",2021-12-09 00:00:00,,positive,negative,neutral,neutral
We are so proud of you. The next president of the Philippines. God bless po bbm. Solid Sara uniteam,2021-12-09 00:00:00,,positive,positive,positive,positive
"Kudos to you sir ❤️ very smart and brilliant, deserve nmo mahimong President . ( Sandro beke nemen) 😆",2021-12-09 00:00:00,,positive,positive,positive,positive
"Congratulations
po my President you are the best and you are star of the night.✌✌✌❤❤❤💚💚💚",2021-12-09 00:00:00,,positive,positive,positive,positive
So proud of you BBM.God bless po sir,2021-12-09 00:00:00,,positive,positive,positive,positive
YOU NAILED IT!!! KUDOS TO EVERYONE ALSO BEHIND THE AMAZING EVENT. 👏👏👏👏👏👏👏,2021-12-09 00:00:00,,positive,positive,positive,positive
"Congratulations
Sir, Great Job 👏",2021-12-09 00:00:00,,positive,positive,positive,positive
CONGRATULATION SIR BBM GOD BLESS,2021-12-09 00:00:00,,positive,positive,positive,positive
"God job BBM.
We are so proud of you..
Mayda na nagdaug..
Ada ha imo tak USA na botos BBM
Marcos Loyalist forever
Thank you Marcos Family for loving the Filipino people Mula noon hanggang ngayon
God bless you and for the whole Unity Team
Proudtobewarayw
aray",2021-12-09 00:00:00,,positive,positive,positive,positive
Oh I missed ! We pray for your success & protection from God !,2021-12-09 00:00:00,,positive,positive,positive,positive
"Dadicilef Nonaray https://
m.facebook.com/
story.php?story_
fbid=5388775761
151929&id=10000
0586765074",2021-12-09 00:00:00,,neutral,neutral,neutral,neutral
"Congratulations
, Sir BBM! We're so proud of you! ❤️✌️",2021-12-09 00:00:00,,positive,positive,positive,positive
