text,timestamp,like_count,sentiment
mabuhay ang bansang pilipinas mabuhay po kayo president marcos,2021-12-07 0:00:00,,neutral
bbm is the best among allbig,2021-12-07 0:00:00,,positive
well done bbm! you have the best answers to the questions!,2021-12-07 0:00:00,,positive
congratulations po sir bbm! napanood po namin ito galing po ng plans nyo sa mga issues of our country love you po,2021-12-07 0:00:00,,positive
intelligent debate. starring prof.carlos as the punisher.,2021-12-07 0:00:00,,neutral
sis bbm nakaka proud ka po sana po kabayan ka ng may kapal sa napaka gamdang hadhikain mo sa atin bansa,2021-12-07 0:00:00,,neutral
rosalie arruiza armington his a true example of a good leader..his so humble and down to earth person..he is being condemned and everyone wants him to be out of the presidential race.. but here his strong enough to show up that his a man of integrity and his love to all the filipinos..god bless him,2021-12-09 0:00:00,,positive
pag ilocano daw talga mamsir matatalino eh.,2021-12-09 0:00:00,,neutral
ana munoz litrato bago ang makabagbag damdaming tagpo sa amoranto! muntik ng masira ang gate omg bakit kaya? https youtube.com watch?v6udgldmu zn4featuresha re,2021-12-09 0:00:00,,neutral
ana munoz https m.facebook.com story.php?story_ fbid5388775761 151929id100 0586765074,2021-12-09 0:00:00,,neutral
"you did a great job our future leader, hoping na pumunta ka ng catarman northern samar, we love u bbmsara2022 uniteam",2021-12-09 0:00:00,,positive
be safe always andgod bless you always,2021-12-09,,positive
"ligaya edureseligaya edurese wondering how i would have made it in life without investing with mrs inyass mustapha who is still my account manager. i never knew my success was right beside me when i was seeing posts of successful people who made it through her until i contacted her.my story changed..i cannot believe am living big, contact her today and be successful today through her name below inyass mustapha",2021-12-09,,positive
god is listening to the cries of our people and our nation. god bless philippines and god bless our next president ferdinand bongbong marcos jr.! we love you and your family,2021-12-09,,positive
"babie m rebadulla wondering how i would have made it in life without investing with mrs inyass mustapha who is still my account manager. i never knew my success was right beside me when i was seeing posts of successful people who made it through her until i contacted her.my story changed..i cannot believe am living big, contact her today and be successful today through her name below inyass mustapha",2021-12-09,,positive
"love, peace prayers po para sa lahat ng bumubuo ng uniteam at sa buong sambayanang pilipino.. thank you po god bless us all..",2021-12-09,,positive
god bless all ..,2021-12-09,,positive
"we loved you bbm , we are praying for you and your family",2021-12-09,,positive
1 sir bbm and inday sara god bless and keep safe po lage,2021-12-09,,positive
god bless uniteam,2021-12-09,,positive
"favored arman wondering how i would have made it in life without investing with mrs inyass mustapha who is still my account manager. i never knew my success was right beside me when i was seeing posts of successful people who made it through her until i contacted her.my story changed..i cannot believe am living big, contact her today and be successful today through her name below inyass mustapha",2021-12-09,,positive
"for a greater nation and for the best of its people most and above all ,for the glory of god.. god bless our uniteam.",2021-12-09,,positive
we love you bbm and zara uniteam. praying for your safety and may god bless you always!!,2021-12-09,,positive
"delia alvarez ᴘʜɪʟɪᴘᴘɪɴᴇs, kuwait,south africa, california, russia, ɪ ᴋɴᴏᴡ ɪᴛ ᴍɪɢʜᴛ ɴᴏ ʙᴇ ʀᴇʟᴇᴠᴀɴᴛ ᴛᴏ ʏᴏᴜ ɴᴏᴡ, ʙᴜᴛ ᴡʜᴇɴ ʏᴏᴜ sᴇᴇ sᴛᴀʀᴛ sᴀᴠɪɴɢ ᴜᴘ ᴛᴏ 5,00 peso ʟɪᴋᴇ ᴍᴇ ᴛʜᴇɴ ɪᴛ ᴡɪʟʟ ᴀʟᴡᴀʏs ʙᴇ ʀᴇʟᴇᴠᴀɴᴛ ᴛᴏ ʏᴏᴜ, 5ᴅᴀʏs ᴀɢᴏ ɪ ᴍᴀᴅᴇ 25,00ᴘᴇsᴏ ғʀᴏᴍ 10,00ᴘᴇsᴏs ᴡɪᴛʜ ᴍʀs inyass mustapha ᴀᴍ ɴᴏᴛ ғᴏʀᴄɪɴɢ ʏᴏᴜ, ɪғ ʏᴏᴜ ʟɪᴋᴇ ᴛᴏ ᴄᴏɴᴛᴀᴄᴛ ʜᴇʀ, ᴄʟɪᴄᴋ ᴏɴ ᴛʜᴇ name ʙᴇʟᴏᴡ ᴛᴏ ᴄᴏɴᴛᴀᴄᴛ ʜᴇʀ ᴠɪᴀ inyass mustapha",2021-12-09,,neutral
god bless you bbm! im always praying for your safety,2021-12-09,,positive
god blessed you always bbm. see you here in barotac nuevo iloilo.,2021-12-09,,positive
more power to both of you bbm sara may god bless us all ! ! !,2021-12-09,,positive
it is because you are well loved and supported. we are praying for safety and good health. god will lift you up in his time!,2021-12-09,,positive
"god bless you! may god always protect you! we will support you all the way to your success, our future president !!",2021-12-09,,positive
"hartzel gable claros out of topic po pero, baka gusto nyo po mag pagawa nang digital artssketch,car icature,paintin g,animated mura lng po. pm sa interesado.pede po sya sa family,friends, gfbf etc",2021-12-09,,neutral
"daisy carilla ᴘʜɪʟɪᴘᴘɪɴᴇs, kuwait,south africa, california, russia, ɪ ᴋɴᴏᴡ ɪᴛ ᴍɪɢʜᴛ ɴᴏ ʙᴇ ʀᴇʟᴇᴠᴀɴᴛ ᴛᴏ ʏᴏᴜ ɴᴏᴡ, ʙᴜᴛ ᴡʜᴇɴ ʏᴏᴜ sᴇᴇ sᴛᴀʀᴛ sᴀᴠɪɴɢ ᴜᴘ ᴛᴏ 5,00 peso ʟɪᴋᴇ ᴍᴇ ᴛʜᴇɴ ɪᴛ ᴡɪʟʟ ᴀʟᴡᴀʏs ʙᴇ ʀᴇʟᴇᴠᴀɴᴛ ᴛᴏ ʏᴏᴜ, 5ᴅᴀʏs ᴀɢᴏ ɪ ᴍᴀᴅᴇ 25,00ᴘᴇsᴏ ғʀᴏᴍ 10,00ᴘᴇsᴏs ᴡɪᴛʜ ᴍʀs inyass mustapha ᴀᴍ ɴᴏᴛ ғᴏʀᴄɪɴɢ ʏᴏᴜ, ɪғ ʏᴏᴜ ʟɪᴋᴇ ᴛᴏ ᴄᴏɴᴛᴀᴄᴛ ʜᴇʀ, ᴄʟɪᴄᴋ ᴏɴ ᴛʜᴇ name ʙᴇʟᴏᴡ ᴛᴏ ᴄᴏɴᴛᴀᴄᴛ ʜᴇʀ ᴠɪᴀ inyass mustapha",2021-12-09,,neutral
keep safe always my future president..god always bless and guide you..mabuhay ang uniteam tandem.,2021-12-09,,positive
god bless you pbbm. be safe always and stay healthy,2021-12-09,,positive
god bless you all pops,2021-12-09,,positive
"blessed us , for we have bbm and sara uniteam ,may you both shielded of the holy spirit and protected in everywhere you may campaign . in jesus name may god blessed us all pilipinos , to be in one and united and forgiven and love each other for the sama sama natin bangon pilipinas. at pilipino , muli taas noo tyo,,. sa , isip , salita at gawa , tyong lahat ay uunlad .. sa kaunlaran ..",2021-12-09,,positive
god bless sir bbm,2021-12-09,,positive
"keep safe always,god bless you everyday",2021-12-09,,positive
"edna ramirez jaurigue agree po sana makaboto pa ko pag tumakbo pag ka presidente si sandro!!,",2021-12-09,,neutral
god bless our people. together united we work for progress,2021-12-09,,positive
"keepsafe apo bbm, praying for your safety. may the good lord guide and protect you always.",2021-12-09,,positive
god bless uniteam,2021-12-09,,positive
may the god always protect you our future president stay safe bbm i am praying your good health and safety,2021-12-09,,positive
stay safe always sir may allah god protect you always,2021-12-09,,positive
"zawiyah abdullah ᴘʜɪʟɪᴘᴘɪɴᴇs, kuwait,south africa, california, russia, ɪ ᴋɴᴏᴡ ɪᴛ ᴍɪɢʜᴛ ɴᴏ ʙᴇ ʀᴇʟᴇᴠᴀɴᴛ ᴛᴏ ʏᴏᴜ ɴᴏᴡ, ʙᴜᴛ ᴡʜᴇɴ ʏᴏᴜ sᴇᴇ sᴛᴀʀᴛ sᴀᴠɪɴɢ ᴜᴘ ᴛᴏ 5,00 peso ʟɪᴋᴇ ᴍᴇ ᴛʜᴇɴ ɪᴛ ᴡɪʟʟ ᴀʟᴡᴀʏs ʙᴇ ʀᴇʟᴇᴠᴀɴᴛ ᴛᴏ ʏᴏᴜ, 5ᴅᴀʏs ᴀɢᴏ ɪ ᴍᴀᴅᴇ 25,00ᴘᴇsᴏ ғʀᴏᴍ 10,00ᴘᴇsᴏs ᴡɪᴛʜ ᴍʀs inyass mustapha ᴀᴍ ɴᴏᴛ ғᴏʀᴄɪɴɢ ʏᴏᴜ, ɪғ ʏᴏᴜ ʟɪᴋᴇ ᴛᴏ ᴄᴏɴᴛᴀᴄᴛ ʜᴇʀ, ᴄʟɪᴄᴋ ᴏɴ ᴛʜᴇ name ʙᴇʟᴏᴡ ᴛᴏ ᴄᴏɴᴛᴀᴄᴛ ʜᴇʀ ᴠɪᴀ inyass mustapha",2021-12-09,,neutral
"may god bless you, sir bbm and always keep you safe",2021-12-09,,positive
god bless you po sir ingat po kau lagi,2021-12-09,,positive
"lin solijon gabasa villamor ᴘʜɪʟɪᴘᴘɪɴᴇs, kuwait,south africa, california, russia, ɪ ᴋɴᴏᴡ ɪᴛ ᴍɪɢʜᴛ ɴᴏ ʙᴇ ʀᴇʟᴇᴠᴀɴᴛ ᴛᴏ ʏᴏᴜ ɴᴏᴡ, ʙᴜᴛ ᴡʜᴇɴ ʏᴏᴜ sᴇᴇ sᴛᴀʀᴛ sᴀᴠɪɴɢ ᴜᴘ ᴛᴏ 5,00 peso ʟɪᴋᴇ ᴍᴇ ᴛʜᴇɴ ɪᴛ ᴡɪʟʟ ᴀʟᴡᴀʏs ʙᴇ ʀᴇʟᴇᴠᴀɴᴛ ᴛᴏ ʏᴏᴜ, 5ᴅᴀʏs ᴀɢᴏ ɪ ᴍᴀᴅᴇ 25,00ᴘᴇsᴏ ғʀᴏᴍ 10,00ᴘᴇsᴏs ᴡɪᴛʜ ᴍʀs inyass mustapha ᴀᴍ ɴᴏᴛ ғᴏʀᴄɪɴɢ ʏᴏᴜ, ɪғ ʏᴏᴜ ʟɪᴋᴇ ᴛᴏ ᴄᴏɴᴛᴀᴄᴛ ʜᴇʀ, ᴄʟɪᴄᴋ ᴏɴ ᴛʜᴇ name ʙᴇʟᴏᴡ ᴛᴏ ᴄᴏɴᴛᴀᴄᴛ ʜᴇʀ ᴠɪᴀ inyass mustapha",2021-12-09,,neutral
joshua john flores orongan idol pa pm nung video salamat,2021-12-09,,neutral
joshua john flores orongan pwedi i mashare,2021-12-09,,neutral
joshua john flores orongan pashare po. tlgang nkikita ang pagmamahal ng tao kay bbm,2021-12-09,,neutral
joshua john flores orongan pasend ses,2021-12-09,,neutral
joshua john flores orongan marcos din my ganyang karaming supporters d lng salbaheng dilawan,2021-12-09,,neutral
joshua john flores orongan edsa rally nila nun jan lng sa maynila. ang bbm at uniteam buong pilipinas at sa ibat ibang sulok ng bansa bbmsarah uniteam hindi n nila matitibag pa,2021-12-09,,neutral
joshua john flores orongan yung sa edsa manila lng yan eh,2021-12-09,,neutral
"joshua john flores orongan please public mo nga ito ng maishare nmin, kabbm",2021-12-09,,neutral
joshua john flores orongan omo malapit na edsa 1 anniv..gusto kong maalala sa araw na un kung pano nag paraya si ferdinand marcos para du na masaktan pa ang mga inosenteng pinoy na di naunawaan kung bakit nangyare ang martial law..,2021-12-09,,neutral
rainregg de castro sana ma share natin,2021-12-09,,neutral
joshua john flores orongan,2021-12-09,,neutral
joshua john flores orongan grabe parang apoy sa pula,2021-12-09,,neutral
"rainregg de castro kung meron kau screen recorder s cp,, record ño nlng..",2021-12-09,,neutral
joshua john flores orongan pasend tol,2021-12-09,,neutral
mar so tres barbaring ni yorme kano ti mangabak kuna ni isko.. hehe,2021-12-09,,neutral
joshua john flores orongan edsa1 was an event created by cia to happen.,2021-12-09,,neutral
roy fabian,2021-12-09,,neutral
ito ba yung sinasabi nilang kakaunti?? woow ang dami bbm sara 2022,2021-12-09,,neutral
god bless and guide you po,2021-12-09,,positive
may the lord protect and bless you our future president sir bbm and family,2021-12-09,,positive
"god bless you all,wherever you go! .",2021-12-09,,positive
god bless to the whole uniteam,2021-12-09,,positive
stay safe always sir and god bless you,2021-12-09,,positive
we love you mr. president bbm2022 god bless you always.. may god's ministering angels guard you always.. praying for your good health and safety.,2021-12-09,,positive
praying for your victory thats all i can do bongbong and sara teamgod bless,2021-12-09,,positive
a proud member of the uniteam.d. here. god bless you both!,2021-12-09,,positive
we loved u sir bbm god bless you always,2021-12-09,,positive
"rachel dumantay ᴘʜɪʟɪᴘᴘɪɴᴇs, kuwait,south africa, california, russia, ɪ ᴋɴᴏᴡ ɪᴛ ᴍɪɢʜᴛ ɴᴏ ʙᴇ ʀᴇʟᴇᴠᴀɴᴛ ᴛᴏ ʏᴏᴜ ɴᴏᴡ, ʙᴜᴛ ᴡʜᴇɴ ʏᴏᴜ sᴇᴇ sᴛᴀʀᴛ sᴀᴠɪɴɢ ᴜᴘ ᴛᴏ 5,00 peso ʟɪᴋᴇ ᴍᴇ ᴛʜᴇɴ ɪᴛ ᴡɪʟʟ ᴀʟᴡᴀʏs ʙᴇ ʀᴇʟᴇᴠᴀɴᴛ ᴛᴏ ʏᴏᴜ, 5ᴅᴀʏs ᴀɢᴏ ɪ ᴍᴀᴅᴇ 25,00ᴘᴇsᴏ ғʀᴏᴍ 10,00ᴘᴇsᴏs ᴡɪᴛʜ ᴍʀs inyass mustapha ᴀᴍ ɴᴏᴛ ғᴏʀᴄɪɴɢ ʏᴏᴜ, ɪғ ʏᴏᴜ ʟɪᴋᴇ ᴛᴏ ᴄᴏɴᴛᴀᴄᴛ ʜᴇʀ, ᴄʟɪᴄᴋ ᴏɴ ᴛʜᴇ name ʙᴇʟᴏᴡ ᴛᴏ ᴄᴏɴᴛᴀᴄᴛ ʜᴇʀ ᴠɪᴀ inyass mustapha",2021-12-09,,neutral
keep safe always po god bless we love you,2021-12-09,,positive
stay safe! mabuhay uniteam! god bless!,2021-12-09,,positive
"we love bbmsara. my whole family are marcos loyalists, mula noong buhay pa ang parents namin! d na mababago",2021-12-09,,positive
rainier guce advanced mag isip eh di mag trabaho ka wag tamad magdasal ka puro negative thinking ka 😂,2021-12-09,,neutral
rainier guce dami mong problema sa buhay tamad ka bakit ka umasa sa gobyerno..magtr abaho ka yang idol mo may mapala ka dkn ba sa kanya solidbbmsara20 22,2021-12-09,,neutral
rainier guce wag umasa sa gobyerno tapos ilagay mo si aling leni paktay,2021-12-09,,neutral
rainier guce notolenirobred o2022,2021-12-09,,neutral
rainier guce naku pag si aling leni naging presidente maging legal ang shabu at lutang lahat na kayo..kawawa naman anak mo someday maging adik notolenirobred o2022,2021-12-09,,neutral
rainier guce bbmforpresiden t 😂 notolenirobred o2022,2021-12-09,,neutral
rainier guce paano kita kausapin eh lutang ka naman nasa mars na utak mo bahala ka na sa buhay mo..iboto mo gusto mo yun lang yun dami mong dakdak na walang katuturan mana ka talaga sa ina mong fenk lutang bbmforpresiden t notolenirobred o2022 solidbbmsara20 22,2021-12-09,,neutral
rainier guce mag trabaho para may makain araw araw!,2021-12-09,,neutral
"rainier guce ikaw troll, bbm dito doon ka sa page ni mama leni mo haha",2021-12-09,,neutral
"rainier guce laos na mga kawatan na bintang nyo, wala naman katotohanan, ano pala masasabi mo sa naga leak?",2021-12-09,,neutral
rainier guce ni nakawan ka ba? mga marcos nanakawan asan naman kaya mga nakumpiska kono ng mga liberal na yaman ng mga macoy?,2021-12-09,,neutral
"rainier guce naniwala ka naman sa sabwatan ng simbahan, us congress, at tuwaling politiko sa pagpa bagsak kay macoy dahil sa isyo ng kurapsyon at paging diktador? whahaha ikaw na maging wag kami oi😂",2021-12-09,,neutral
"rainier guce, search mo naga leak baka sakali,😂 good nyt n lng sayo!",2021-12-09,,positive
rainier guce dami effort manira sa pinas umpisa pa lang nag pa fake news na tapos second gawing legal ang shabu hanep dami nga nagawa sa bansa ano bbmforpresiden t notolenirobred o2022 solidbbmsara20 22,2021-12-09,,neutral
"refinnej tors ᴘʜɪʟɪᴘᴘɪɴᴇs, kuwait,south africa, california, russia, ɪ ᴋɴᴏᴡ ɪᴛ ᴍɪɢʜᴛ ɴᴏ ʙᴇ ʀᴇʟᴇᴠᴀɴᴛ ᴛᴏ ʏᴏᴜ ɴᴏᴡ, ʙᴜᴛ ᴡʜᴇɴ ʏᴏᴜ sᴇᴇ sᴛᴀʀᴛ sᴀᴠɪɴɢ ᴜᴘ ᴛᴏ 5,00 peso ʟɪᴋᴇ ᴍᴇ ᴛʜᴇɴ ɪᴛ ᴡɪʟʟ ᴀʟᴡᴀʏs ʙᴇ ʀᴇʟᴇᴠᴀɴᴛ ᴛᴏ ʏᴏᴜ, 5ᴅᴀʏs ᴀɢᴏ ɪ ᴍᴀᴅᴇ 25,00ᴘᴇsᴏ ғʀᴏᴍ 10,00ᴘᴇsᴏs ᴡɪᴛʜ ᴍʀs inyass mustapha ᴀᴍ ɴᴏᴛ ғᴏʀᴄɪɴɢ ʏᴏᴜ, ɪғ ʏᴏᴜ ʟɪᴋᴇ ᴛᴏ ᴄᴏɴᴛᴀᴄᴛ ʜᴇʀ, ᴄʟɪᴄᴋ ᴏɴ ᴛʜᴇ name ʙᴇʟᴏᴡ ᴛᴏ ᴄᴏɴᴛᴀᴄᴛ ʜᴇʀ ᴠɪᴀ inyass mustapha",2021-12-09,,neutral
