text,created_at,like_count,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8
north metro manila marcos country anymore surprise see later,2022-03-26 01:45:42,285,,,,,,
course rock rosa said concert camanava ka bong labog lose songerist era shouting lenikiko voted lenikiko vote lenikiko vote let win,2022-03-26 10:04:12,187,,,,,,
life really easy philippine time marcos filipino would forced work maid laborer difficult job country even exchange separated loved one think,2022-03-26 17:52:19,1777,,,,,,
language powerful oneness people one personal desire understand understood judge bongbong marcos call ilocano election fails take minimum effort even speak language,2022-03-26 00:32:48,558,,,,,,
designed id lanyard 3 preorder deliveryshipping around 2nd week april 1inch wide 36inch strap claw hook attachment,2022-03-26 14:10:46,187,,,,,,
look camanava campaigner leni robredos grand rally turn cellphone light event stage dims commemoration saturday march 26 robredo people council,2022-03-26 23:32:00,485,,,,,,
stretch diversion road one side side service road seen crowded participant unity walk leni,2022-03-26 08:12:29,1744,,,,,,
info trending number top 1 3 philippine hbd lalisa manobal happy birthday,2022-03-26 14:17:35,502,,,,,,
former senator discussed various subject matter deeply,2022-03-26 20:36:50,207,,,,,,
think openly threatening vp funny cool way exercise free speech express disdain disapproval leni another thought comingin prison publicly suggesting shoot sitting vp cannot excused mere trollingits downright treason,2022-03-26 06:17:40,288,,,,,,
vp leni robredo belief continued outpouring support come hope give every filipino family election update visit,2022-03-26 04:00:01,493,,,,,,
excellency ferdinand r marcos jr 17th president republic philippine,2022-03-26 12:53:08,592,,,,,,
thank much lipa city continue stand fight every ordinary filipino god mercy let trust philippine god first,2022-03-26 03:05:41,258,,,,,,
friend enemy none stand bongbong marcos jr president yes pres vladimir putin welcome philippine russian help country beneficial u help u many way,2022-03-26 22:44:57,264,,,,,,
presidential candidate participated smni presidential candidate interview today courtesy smni news channel visit update,2022-03-26 14:10:00,213,,,,,,
message thank u candidate call action vision dream country 800k1 eat wildflour pares sa kanto prima ballerina ogre like behind leni,2022-03-26 02:10:23,232,,,,,,
hatred judgment received past day supporting pop wont regret choosing future president,2022-03-26 13:35:54,775,,,,,,
vp lenis plan good sailor dont want understand international cargo flagship vessel subsidized government thats sailor work transferring foreign ship already experience position enter high,2022-03-26 04:24:10,425,,,,,,
perplexing people come decision voting president coming election based egregiously false notion shes lesser two evil let get one thing straight leni good personand force good period,2022-03-26 06:33:52,729,,,,,,
u mom dad dagatdagatan dont know band perform asked got lenis campaign rally dropping get,2022-03-26 13:29:56,483,,,,,,
past three afternoon walk unity walk leni iloilo city already long weather hot iloilo city love ilonggos leni robredo hot,2022-03-26 07:32:55,428,,,,,,
light dark pink confetti rained notre dame vp leni robredo flooded love support tonight 50k strong camanava coming back,2022-03-26 15:59:12,510,,,,,,
administration vp leni mocha uson arnel ignacio jimmy bondoc wasteful public spending dont want even poor name work long ability knowledge management must serious spent,2022-03-26 06:55:44,322,,,,,,
people rally organized volunteer lenikiko full fun hopefully let turn gathering supporter let use convert undecided unsure let actively invite nonkakampinks rally,2022-03-26 11:10:32,404,,,,,,
terrible next president really beautiful ctto,2022-03-26 09:25:21,395,,,,,,
ping said pantalon changed party could give p800 million madumb joined pantalon 11 equal p800m especially madumbs math follow right,2022-03-26 04:27:52,306,,,,,,
vp leni fresh even though schedule hectic know shell go rally shell fly leyte vp rest please rappler,2022-03-26 07:18:12,216,,,,,,
bbm win find way help farmer plant talk farmer benguet bulacan better understand situation,2022-03-26 14:04:58,315,,,,,,
woman woman cant help made version,2022-03-26 16:20:19,1072,,,,,,
mar roxas finally come support former running mate vp leni robredo putting rest rumor he allegedly supporting another presidential bet,2022-03-26 04:45:27,348,,,,,,
also market run manolo fortrich market met various sector volunteer group thank much warm welcome bukidnon thank also youth volunteer joined walk yesterday,2022-03-26 14:38:40,4399,,,,,,
im tear pop tribute filipino people really feel love thats love much,2022-03-26 13:25:41,198,,,,,,
philippine ready rock pink tomorrow rock 36k today camanava rock n rosa leni robredo kiko pangilinan tropang angat,2022-03-26 14:37:48,666,,,,,,
madam vp leni robredo becomes president hope task force created fight fake news certain every move policy attacked fake news let remember freedom speech different freedom fake news,2022-03-26 00:10:51,1873,,,,,,
definitely vp leni shes looking dad lazy sleepy always sloppy there disaster also cant count blengblong know grimace pretend,2022-03-26 14:07:01,375,,,,,,
19 former president financial executive institute philippine finex expressed support leni robredo president kiko pangilinan vice president,2022-03-26 07:00:01,1451,,,,,,
ducere est servire 450 alumnus bosco tarlac support candidacy leni robredo presidency 2022,2022-03-26 05:00:03,308,,,,,,
calling fellow channel let ready help brother sister affected taal eruption let rally behind people spirit heart maam advocacy,2022-03-26 04:25:36,266,,,,,,
tarlac diocesan council laity tdcl full confidence leni robredo tested addressing poverty promoting justice leader,2022-03-26 09:18:28,371,,,,,,
havent taken happened china didnt even say hello candidate,2022-03-26 12:07:40,192,,,,,,
thats ask,2022-03-26 15:32:52,291,,,,,,
delete invisible president philippine highlighted say duts urinated volcano,2022-03-26 09:12:43,267,,,,,,
comm bing guanzon second marcos im fighting god sake dont make three hahahahahahahahahahhahaha,2022-03-26 10:42:33,196,,,,,,
2 leni hq san fernando la union go nisce blg chowking along highway,2022-03-26 01:28:25,191,,,,,,
cant sleep cant digest duterte think two talking making fun doubt though classy secure woman determined change world better turn marites two busy,2022-03-26 14:20:23,243,,,,,,
watch ilocanos backing candidacy vp leni robredo sen kiko pangilinan march commercial center laoag city ilocos norte boost support tandem province andy dugay,2022-03-27 08:33:20,13551,,,,,,
watch hugpong panaghisa group misamis oriental gubernatorial bet rep juliette uy declares support presidential bid vp leni robredo sunday march 27 video froilan gallardo,2022-03-27 06:43:25,3569,,,,,,
courtyard sitio duhat challenging,2022-03-27 03:29:39,1352,,,,,,
vice president leni robredo sunday march 27 sent disaster risk reduction drr ground team volunteer lead relief operation batangas alert level 3 raised restive taal volcano read,2022-03-27 10:00:00,4400,,,,,,
group retired police military general expressed support presidential bid vice president leni robredo defended allegation cahoot communist insurgent read,2022-03-27 03:38:07,6507,,,,,,
,2022-03-27 07:17:30,248,,,,,,
hugpong panaghisa group misamis oriental gubernatorial bet rep juliette uy declares support presidential bid vp leni robredo sunday march 27 video froilan gallardo,2022-03-27 06:40:31,1132,,,,,,
youth volunteer campaign presidential aspirant vice president leni robredo running mate senator kiko pangilinan youth walk tondo manila march 27 2022,2022-03-27 16:24:53,2520,,,,,,
best answer leni face professor carlos since shes alum aware academic standard peyups unlike bbm supporter describe dropout time lenlen prove brain ear,2022-03-27 09:51:21,415,,,,,,
attitude widow former senate president nene pimentel regarding pdplabans endorsement presidential candidate ferdinand bongbong marcos jr cry heart feel sorry people read,2022-03-27 05:40:00,4944,,,,,,
political group switching leni say mindanao mayor congressman,2022-03-27 02:49:43,1152,,,,,,
came bbm forum arranged news network sex trafficker wanted fbi bbms boner simple question people single parent plan ofws guy fooling around,2022-03-27 00:14:16,9821,,,,,,
right heart marcos seat power unimaginable even month ago kakampinks talked secret group chat street ready face backlash small town everybody know,2022-03-27 11:07:24,5907,,,,,,
watch ilocanos backing candidacy vp leni robredo sen kiko pangilinan march commercial center laoag city ilocos norte boost support tandem province andy dugay,2022-03-27 08:24:22,377,,,,,,
provincial local candidate team unity misamis oriental formally declare support presidential run vice pres leni robredo press con villanueva town slate back socalled rosarobredo lakas cmd vp bet sara dutertecarpio,2022-03-27 06:20:04,1014,,,,,,
many thanks respected panelist deep probe opportunity share plan solution various issue country,2022-03-27 07:03:41,10204,,,,,,
watch two day national unity party nup endorsed ferdinand bongbong marcos jr party president elpidio barzaga came endorse vice president leni robredo full story,2022-03-27 03:28:22,922,,,,,,
many member team unity slate misamis oriental backing robredo part national unity party whose leadership threw backing behind bongbong marcos,2022-03-27 06:50:52,3515,,,,,,
fifteen 15 mayor lanao del sur endorse vow support vp leni robredo president leadconvenor vice mayor odin sumagayan taraka said many u remember atrocity committed u past martial law,2022-03-27 14:04:13,1827,,,,,,
watch first episode hindi ito marites join rappler editoratlarge lifestyle check ferdinand bongbong marcos jr dictator son studying america gossip,2022-03-27 11:00:02,1337,,,,,,
vp leni robredo sends team office batangas extend assistance taal evacuee volunteer robredo people council also joined relief operation leni robredo via,2022-03-27 06:10:32,2367,,,,,,
kakampinks ilocos norte home province bbm event heart province grandest largest definitely bravest met front provincial capitol leni volunteer center behind capitol,2022-03-27 06:03:03,209,,,,,,
